tier,file,upstream,new_upstream,upstream_action,our_lines,line_overlap,id_overlap
DERIVED-HIGH,src/renderer/components/settings/UpdateModal.tsx,src/renderer/components/settings/UpdateModal.tsx,packages/desktop/src/renderer/components/settings/UpdateModal.tsx,MOVED+REWRITTEN,267,58.8,76.2
DERIVED-HIGH,src/process/channels/plugins/lark/LarkPlugin.ts,src/process/channels/plugins/lark/LarkPlugin.ts,src/process/channels/plugins/lark/LarkPlugin.ts,DELETED-OR-UNTRACKED-MOVE,289,58.8,68.7
DERIVED-HIGH,src/renderer/pages/settings/SkillsHubSettings.tsx,src/renderer/pages/settings/SkillsHubSettings.tsx,packages/desktop/src/renderer/pages/settings/SkillsSettings/SkillsHubSettings.tsx,MOVED+REWRITTEN,344,58.7,81.0
DERIVED-HIGH,src/process/bridge/officeWatchBridge.ts,src/process/bridge/officeWatchBridge.ts,src/process/bridge/officeWatchBridge.ts,DELETED-OR-UNTRACKED-MOVE,128,58.6,76.5
DERIVED-HIGH,src/renderer/hooks/mcp/useMcpOperations.ts,src/renderer/hooks/mcp/useMcpOperations.ts,src/renderer/hooks/mcp/useMcpOperations.ts,DELETED-OR-UNTRACKED-MOVE,89,58.4,78.8
DERIVED-HIGH,tests/unit/latexDelimiters.test.ts,tests/unit/latexDelimiters.test.ts,tests/unit/renderer/utils/latexDelimiters.test.ts,MOVED+REWRITTEN,72,58.3,53.6
DERIVED-HIGH,tests/unit/acpConnectionStartupExit.test.ts,tests/unit/acpConnectionStartupExit.test.ts,tests/unit/acpConnectionStartupExit.test.ts,DELETED-OR-UNTRACKED-MOVE,74,58.1,82.6
DERIVED-HIGH,src/process/bridge/services/ConversationSideQuestionService.ts,src/process/bridge/services/ConversationSideQuestionService.ts,src/process/bridge/services/ConversationSideQuestionService.ts,DELETED-OR-UNTRACKED-MOVE,105,58.1,78.4
DERIVED-HIGH,src/renderer/services/i18n/locales/en-US/index.ts,src/renderer/services/i18n/locales/en-US/index.ts,packages/desktop/src/renderer/services/i18n/locales/en-US/index.ts,MOVED+EDITED,31,58.1,50.0
DERIVED-HIGH,src/process/bridge/applicationBridgeCore.ts,src/process/bridge/applicationBridgeCore.ts,packages/desktop/src/process/bridge/applicationBridgeCore.ts,MOVED+REWRITTEN,26,57.7,71.0
DERIVED-HIGH,tests/unit/download.dom.test.ts,tests/unit/download.dom.test.ts,tests/unit/download.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,59,57.6,81.4
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,MOVED+REWRITTEN,66,57.6,75.5
DERIVED-HIGH,tests/unit/claudeMcpAgent.test.ts,tests/unit/claudeMcpAgent.test.ts,tests/unit/claudeMcpAgent.test.ts,DELETED-OR-UNTRACKED-MOVE,14,57.1,88.9
DERIVED-HIGH,tests/unit/WorkerTaskManager.test.ts,tests/unit/WorkerTaskManager.test.ts,tests/unit/WorkerTaskManager.test.ts,DELETED-OR-UNTRACKED-MOVE,123,56.9,78.7
DERIVED-HIGH,src/process/utils/safeExec.ts,src/process/utils/safeExec.ts,src/process/utils/safeExec.ts,DELETED-OR-UNTRACKED-MOVE,53,56.6,97.0
DERIVED-HIGH,src/process/services/database/types.ts,src/process/services/database/types.ts,packages/desktop/src/renderer/api/types.ts,MOVED+REWRITTEN,92,56.5,73.9
DERIVED-HIGH,tests/unit/process/bridge/fsBridge.downloadRemoteBuffer.test.ts,tests/unit/process/bridge/fsBridge.downloadRemoteBuffer.test.ts,tests/unit/process/bridge/fsBridge.downloadRemoteBuffer.test.ts,DELETED-OR-UNTRACKED-MOVE,110,56.4,79.0
DERIVED-HIGH,tests/unit/autoUpdaterService.test.ts,tests/unit/autoUpdaterService.test.ts,tests/unit/process/services/autoUpdaterService.test.ts,MOVED+REWRITTEN,269,56.1,86.4
DERIVED-HIGH,src/process/bridge/acpConversationBridge.ts,src/process/bridge/acpConversationBridge.ts,src/process/bridge/acpConversationBridge.ts,DELETED-OR-UNTRACKED-MOVE,114,56.1,74.0
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,packages/desktop/src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,MOVED+REWRITTEN,190,55.8,80.3
DERIVED-HIGH,tests/e2e/helpers/index.ts,tests/e2e/helpers/index.ts,tests/e2e/helpers/index.ts,EDITED-IN-PLACE,9,55.6,45.1
DERIVED-HIGH,src/process/webserver/auth/service/AuthService.ts,src/process/webserver/auth/service/AuthService.ts,src/process/webserver/auth/service/AuthService.ts,DELETED-OR-UNTRACKED-MOVE,229,55.5,67.5
DERIVED-HIGH,src/process/bridge/updateBridge.ts,src/process/bridge/updateBridge.ts,packages/desktop/src/process/bridge/updateBridge.ts,MOVED+EDITED,363,55.4,65.1
DERIVED-HIGH,tests/unit/chatLayoutHooks.dom.test.ts,tests/unit/chatLayoutHooks.dom.test.ts,tests/unit/chatLayoutHooks.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,212,55.2,86.0
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationChatConfirm.tsx,src/renderer/pages/conversation/components/ConversationChatConfirm.tsx,src/renderer/pages/conversation/components/ConversationChatConfirm.tsx,DELETED-OR-UNTRACKED-MOVE,145,55.2,84.3
DERIVED-HIGH,tests/unit/SettingsPageWrapper.test.ts,tests/unit/SettingsPageWrapper.test.ts,tests/unit/SettingsPageWrapper.test.ts,DELETED-OR-UNTRACKED-MOVE,29,55.2,43.6
DERIVED-HIGH,src/common/api/GeminiRotatingClient.ts,src/common/api/GeminiRotatingClient.ts,packages/desktop/src/common/api/GeminiRotatingClient.ts,MOVED+EDITED,69,55.1,67.6
DERIVED-HIGH,tests/unit/acpSessionOwnership.test.ts,tests/unit/acpSessionOwnership.test.ts,tests/unit/acpSessionOwnership.test.ts,DELETED-OR-UNTRACKED-MOVE,82,54.9,73.3
DERIVED-HIGH,tests/e2e/helpers/navigation.ts,tests/e2e/helpers/navigation.ts,tests/e2e/helpers/navigation.ts,EDITED-IN-PLACE,51,54.9,69.2
DERIVED-HIGH,src/renderer/components/chat/SpeechInputButton.tsx,src/renderer/components/chat/SpeechInputButton.tsx,packages/desktop/src/renderer/components/chat/SpeechInputButton.tsx,MOVED+REWRITTEN,104,54.8,67.4
DERIVED-HIGH,tests/unit/webuiQR.test.ts,tests/unit/webuiQR.test.ts,tests/unit/webuiQR.test.ts,DELETED-OR-UNTRACKED-MOVE,53,54.7,82.6
DERIVED-HIGH,tests/e2e/specs/ext-settings-tabs.e2e.ts,tests/e2e/specs/ext-settings-tabs.e2e.ts,tests/e2e/specs/ext-settings-tabs.e2e.ts,EDITED-IN-PLACE,77,54.5,93.9
DERIVED-HIGH,src/process/extensions/ExtensionRegistry.ts,src/process/extensions/ExtensionRegistry.ts,src/process/extensions/ExtensionRegistry.ts,DELETED-OR-UNTRACKED-MOVE,307,54.4,70.9
DERIVED-HIGH,src/renderer/hooks/assistant/useAssistantEditor.ts,src/renderer/hooks/assistant/useAssistantEditor.ts,packages/desktop/src/renderer/hooks/assistant/useAssistantEditor.ts,MOVED+REWRITTEN,210,54.3,81.9
DERIVED-HIGH,src/renderer/utils/model/modelContextLimits.ts,src/renderer/utils/model/modelContextLimits.ts,src/renderer/utils/model/modelContextLimits.ts,DELETED-OR-UNTRACKED-MOVE,48,54.2,80.0
DERIVED-HIGH,src/process/services/database/index.ts,src/process/services/database/index.ts,packages/desktop/src/renderer/api/index.ts,MOVED+REWRITTEN,589,54.2,73.6
DERIVED-HIGH,src/process/task/AcpSkillManager.ts,src/process/task/AcpSkillManager.ts,src/process/task/AcpSkillManager.ts,DELETED-OR-UNTRACKED-MOVE,203,54.2,63.9
DERIVED-HIGH,src/process/services/ConversationServiceImpl.ts,src/process/services/ConversationServiceImpl.ts,src/process/services/ConversationServiceImpl.ts,DELETED-OR-UNTRACKED-MOVE,120,54.2,63.2
DERIVED-HIGH,src/renderer/pages/conversation/Messages/MessageList.tsx,src/renderer/pages/conversation/Messages/MessageList.tsx,packages/desktop/src/renderer/pages/conversation/Messages/MessageList.tsx,MOVED+REWRITTEN,308,53.9,66.2
DERIVED-HIGH,src/renderer/pages/conversation/Messages/hooks.ts,src/renderer/pages/conversation/Messages/hooks.ts,packages/desktop/src/renderer/pages/conversation/Messages/hooks.ts,MOVED+REWRITTEN,225,53.8,77.2
DERIVED-HIGH,tests/unit/AgentPillBar.dom.test.tsx,tests/unit/AgentPillBar.dom.test.tsx,tests/unit/AgentPillBar.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,119,53.8,76.2
DERIVED-HIGH,tests/unit/messageFiles.test.ts,tests/unit/messageFiles.test.ts,tests/unit/messageFiles.test.ts,EDITED-IN-PLACE,28,53.6,77.4
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,MOVED+EDITED,56,53.6,58.1
DERIVED-HIGH,tests/unit/conversationBridge.test.ts,tests/unit/conversationBridge.test.ts,tests/unit/conversationBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,271,53.5,65.8
DERIVED-HIGH,src/process/services/WorkspaceSnapshotService.ts,src/process/services/WorkspaceSnapshotService.ts,src/process/services/WorkspaceSnapshotService.ts,DELETED-OR-UNTRACKED-MOVE,223,53.4,59.6
DERIVED-HIGH,src/process/webserver/auth/middleware/AuthMiddleware.ts,src/process/webserver/auth/middleware/AuthMiddleware.ts,src/process/webserver/auth/middleware/AuthMiddleware.ts,DELETED-OR-UNTRACKED-MOVE,60,53.3,79.2
DERIVED-HIGH,tests/unit/acpAgentManagerCronGuard.test.ts,tests/unit/acpAgentManagerCronGuard.test.ts,tests/unit/acpAgentManagerCronGuard.test.ts,DELETED-OR-UNTRACKED-MOVE,156,53.2,69.1
DERIVED-HIGH,tests/unit/renderer/platformSendBoxes.dom.test.tsx,tests/unit/renderer/platformSendBoxes.dom.test.tsx,tests/unit/renderer/platformSendBoxes.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,367,53.1,75.6
DERIVED-HIGH,tests/unit/builtinSkillsSync.test.ts,tests/unit/builtinSkillsSync.test.ts,tests/unit/builtinSkillsSync.test.ts,DELETED-OR-UNTRACKED-MOVE,98,53.1,73.8
DERIVED-HIGH,src/common/types/acpTypes.ts,src/common/types/acpTypes.ts,packages/desktop/src/common/types/platform/acpTypes.ts,MOVED+REWRITTEN,350,53.1,70.5
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,MOVED+EDITED,136,52.9,76.7
DERIVED-HIGH,tests/unit/acpConversationBridge.test.ts,tests/unit/acpConversationBridge.test.ts,tests/unit/acpConversationBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,112,52.7,72.5
DERIVED-HIGH,src/renderer/components/agent/AcpConfigSelector.tsx,src/renderer/components/agent/AcpConfigSelector.tsx,src/renderer/components/agent/AcpConfigSelector.tsx,DELETED-OR-UNTRACKED-MOVE,76,52.6,79.0
DERIVED-HIGH,src/process/utils/initBridgeStandalone.ts,src/process/utils/initBridgeStandalone.ts,src/process/utils/initBridgeStandalone.ts,DELETED-OR-UNTRACKED-MOVE,94,52.1,51.9
DERIVED-HIGH,tests/unit/agentSelectionUtils.test.ts,tests/unit/agentSelectionUtils.test.ts,tests/unit/agentSelectionUtils.test.ts,DELETED-OR-UNTRACKED-MOVE,89,51.7,72.4
DERIVED-HIGH,src/renderer/utils/model/agentModes.ts,src/renderer/utils/model/agentModes.ts,mobile/src/constants/agentModes.ts,MOVED+REWRITTEN,43,51.2,72.0
DERIVED-HIGH,src/process/services/mcpServices/McpProtocol.ts,src/process/services/mcpServices/McpProtocol.ts,src/process/services/mcpServices/McpProtocol.ts,DELETED-OR-UNTRACKED-MOVE,174,51.1,71.0
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationTabs.tsx,src/renderer/pages/conversation/components/ConversationTabs.tsx,src/renderer/pages/conversation/components/ConversationTabs.tsx,DELETED-OR-UNTRACKED-MOVE,253,51.0,67.1
DERIVED-HIGH,tests/unit/LocalAgents.dom.test.tsx,tests/unit/LocalAgents.dom.test.tsx,tests/unit/renderer/LocalAgents.dom.test.tsx,MOVED+REWRITTEN,81,50.6,61.7
DERIVED-HIGH,src/renderer/pages/guid/hooks/useGuidAgentSelection.ts,src/renderer/pages/guid/hooks/useGuidAgentSelection.ts,src/renderer/pages/guid/hooks/useGuidAgentSelection.ts,DELETED-OR-UNTRACKED-MOVE,242,50.4,69.5
DERIVED-HIGH,src/process/services/database/drivers/createDriver.ts,src/process/services/database/drivers/createDriver.ts,src/process/services/database/drivers/createDriver.ts,DELETED-OR-UNTRACKED-MOVE,8,50.0,75.0
DERIVED-HIGH,tests/unit/geminiWorkspaceEacces.test.ts,tests/unit/geminiWorkspaceEacces.test.ts,tests/unit/geminiWorkspaceEacces.test.ts,DELETED-OR-UNTRACKED-MOVE,42,50.0,70.2
DERIVED-HIGH,src/process/channels/utils/channelSendProtocol.ts,src/process/channels/utils/channelSendProtocol.ts,src/process/channels/utils/channelSendProtocol.ts,DELETED-OR-UNTRACKED-MOVE,86,50.0,59.7
DERIVED-HIGH,src/process/task/IWorkerTaskManager.ts,src/process/task/IWorkerTaskManager.ts,src/process/task/IWorkerTaskManager.ts,DELETED-OR-UNTRACKED-MOVE,12,50.0,47.4
DERIVED-HIGH,src/renderer/pages/guid/hooks/useGuidSend.ts,src/renderer/pages/guid/hooks/useGuidSend.ts,packages/desktop/src/renderer/pages/guid/hooks/useGuidSend.ts,MOVED+REWRITTEN,225,49.8,77.6
DERIVED-LIKELY,src/process/bridge/conversationBridge.ts,src/process/bridge/conversationBridge.ts,src/process/bridge/conversationBridge.ts,DELETED-OR-UNTRACKED-MOVE,339,49.6,59.4
DERIVED-LIKELY,src/renderer/pages/TestShowcase.tsx,src/renderer/pages/TestShowcase.tsx,packages/desktop/src/renderer/pages/TestShowcase.tsx,MOVED-ONLY,67,49.3,55.4
DERIVED-HIGH,tests/unit/acpModelInfo.test.ts,tests/unit/acpModelInfo.test.ts,tests/unit/acpModelInfo.test.ts,DELETED-OR-UNTRACKED-MOVE,55,49.1,72.3
DERIVED-LIKELY,src/process/utils/zoom.ts,src/process/utils/zoom.ts,packages/desktop/src/process/utils/zoom.ts,MOVED+REWRITTEN,47,48.9,35.8
DERIVED-HIGH,src/renderer/components/settings/ThemeSwitcher.tsx,src/renderer/components/settings/ThemeSwitcher.tsx,src/renderer/components/settings/ThemeSwitcher.tsx,DELETED-OR-UNTRACKED-MOVE,43,48.8,70.5
DERIVED-HIGH,src/renderer/hooks/system/useSpeechInput.ts,src/renderer/hooks/system/useSpeechInput.ts,packages/desktop/src/renderer/hooks/system/useSpeechInput.ts,MOVED+REWRITTEN,203,48.8,60.0
DERIVED-LIKELY,src/process/bridge/channelBridge.ts,src/process/bridge/channelBridge.ts,src/process/bridge/channelBridge.ts,DELETED-OR-UNTRACKED-MOVE,211,48.8,55.4
DERIVED-HIGH,tests/unit/extensions/sandboxHost.test.ts,tests/unit/extensions/sandboxHost.test.ts,tests/unit/extensions/sandboxHost.test.ts,DELETED-OR-UNTRACKED-MOVE,158,48.7,91.5
DERIVED-HIGH,src/process/agent/acp/utils.ts,src/process/agent/acp/utils.ts,packages/desktop/src/common/utils/utils.ts,MOVED+REWRITTEN,115,48.7,63.9
DERIVED-HIGH,src/common/types/codex/types/toolTypes.ts,src/common/types/codex/types/toolTypes.ts,src/common/types/codex/types/toolTypes.ts,DELETED-OR-UNTRACKED-MOVE,37,48.6,100.0
DERIVED-HIGH,src/process/services/mcpServices/McpService.ts,src/process/services/mcpServices/McpService.ts,src/process/services/mcpServices/McpService.ts,DELETED-OR-UNTRACKED-MOVE,144,48.6,66.7
DERIVED-HIGH,tests/unit/standaloneAdapter.test.ts,tests/unit/standaloneAdapter.test.ts,tests/unit/standaloneAdapter.test.ts,DELETED-OR-UNTRACKED-MOVE,33,48.5,61.9
DERIVED-HIGH,tests/unit/SystemModalContent.dom.test.tsx,tests/unit/SystemModalContent.dom.test.tsx,tests/unit/settings/SystemModalContent.dom.test.tsx,MOVED+REWRITTEN,285,48.4,71.6
DERIVED-HIGH,tests/unit/guidAgentSelection.dom.test.ts,tests/unit/guidAgentSelection.dom.test.ts,tests/unit/guidAgentSelection.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,191,47.6,78.7
DERIVED-HIGH,src/process/bridge/services/SpeechToTextService.ts,src/process/bridge/services/SpeechToTextService.ts,packages/desktop/src/renderer/services/SpeechToTextService.ts,MOVED+REWRITTEN,229,47.6,63.9
DERIVED-HIGH,src/renderer/pages/conversation/components/WorkspaceCollapse.tsx,src/renderer/pages/conversation/components/WorkspaceCollapse.tsx,packages/desktop/src/renderer/pages/conversation/components/WorkspaceCollapse.tsx,MOVED+REWRITTEN,19,47.4,84.6
DERIVED-HIGH,src/renderer/utils/file/messageFiles.ts,src/renderer/utils/file/messageFiles.ts,packages/desktop/src/renderer/utils/file/messageFiles.ts,MOVED+REWRITTEN,19,47.4,84.0
DERIVED-HIGH,tests/unit/renderer/conversationCommandQueue.dom.test.tsx,tests/unit/renderer/conversationCommandQueue.dom.test.tsx,tests/unit/renderer/conversationCommandQueue.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,431,47.3,93.0
DERIVED-LIKELY,src/process/utils/initStorage.ts,src/process/utils/initStorage.ts,packages/desktop/src/process/utils/initStorage.ts,MOVED+REWRITTEN,695,46.9,53.4
DERIVED-LIKELY,src/common/chat/imageGenCore.ts,src/common/chat/imageGenCore.ts,packages/desktop/src/common/chat/imageGenCore.ts,MOVED+EDITED,289,46.7,54.8
DERIVED-HIGH,tests/unit/useWorkspaceEvents.dom.test.ts,tests/unit/useWorkspaceEvents.dom.test.ts,tests/unit/useWorkspaceEvents.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,118,46.6,100.0
DERIVED-HIGH,src/common/api/AnthropicRotatingClient.ts,src/common/api/AnthropicRotatingClient.ts,packages/desktop/src/common/api/AnthropicRotatingClient.ts,MOVED+EDITED,73,46.6,61.3
DERIVED-LIKELY,tests/e2e/specs/navigation.e2e.ts,tests/e2e/specs/navigation.e2e.ts,tests/e2e/specs/navigation.e2e.ts,UNTOUCHED,71,46.5,41.6
DERIVED-HIGH,src/common/chat/chatLib.ts,src/common/chat/chatLib.ts,packages/desktop/src/common/chat/chatLib.ts,MOVED+REWRITTEN,351,46.4,62.2
DERIVED-LIKELY,src/process/task/MessageMiddleware.ts,src/process/task/MessageMiddleware.ts,src/process/task/MessageMiddleware.ts,DELETED-OR-UNTRACKED-MOVE,125,46.4,48.7
DERIVED-HIGH,src/process/channels/core/ChannelManager.ts,src/process/channels/core/ChannelManager.ts,src/process/channels/core/ChannelManager.ts,DELETED-OR-UNTRACKED-MOVE,436,46.3,64.3
DERIVED-HIGH,electron.vite.config.ts,electron.vite.config.ts,packages/desktop/electron.vite.config.ts,MOVED+EDITED,104,46.2,75.8
DERIVED-HIGH,tests/unit/acpAgentSetModel.test.ts,tests/unit/acpAgentSetModel.test.ts,tests/unit/acpAgentSetModel.test.ts,DELETED-OR-UNTRACKED-MOVE,117,46.2,64.3
DERIVED-HIGH,tests/unit/useGuidSend.dom.test.ts,tests/unit/useGuidSend.dom.test.ts,tests/unit/renderer/useGuidSend.dom.test.ts,MOVED+REWRITTEN,170,45.9,77.4
DERIVED-LIKELY,src/process/webserver/middleware/errorHandler.ts,src/process/webserver/middleware/errorHandler.ts,src/process/webserver/middleware/errorHandler.ts,DELETED-OR-UNTRACKED-MOVE,35,45.7,48.6
DERIVED-HIGH,src/renderer/pages/settings/components/AddMcpServerModal.tsx,src/renderer/pages/settings/components/AddMcpServerModal.tsx,packages/desktop/src/renderer/pages/settings/components/AddMcpServerModal.tsx,MOVED+REWRITTEN,22,45.5,81.0
DERIVED-HIGH,src/process/webserver/index.ts,src/process/webserver/index.ts,packages/desktop/src/renderer/api/index.ts,MOVED+REWRITTEN,146,45.2,60.7
DERIVED-HIGH,src/process/bridge/fsBridge.ts,src/process/bridge/fsBridge.ts,src/process/bridge/fsBridge.ts,DELETED-OR-UNTRACKED-MOVE,797,45.0,67.8
DERIVED-HIGH,tests/unit/process/utils/configMigration.test.ts,tests/unit/process/utils/configMigration.test.ts,tests/unit/common-config/configMigration.test.ts,MOVED+REWRITTEN,174,44.8,97.6
DERIVED-HIGH,tests/unit/process/bridge/conversationSideQuestionService.test.ts,tests/unit/process/bridge/conversationSideQuestionService.test.ts,tests/unit/process/bridge/conversationSideQuestionService.test.ts,DELETED-OR-UNTRACKED-MOVE,114,44.7,79.8
DERIVED-HIGH,src/renderer/hooks/chat/useInputFocusRing.ts,src/renderer/hooks/chat/useInputFocusRing.ts,packages/desktop/src/renderer/hooks/chat/useInputFocusRing.ts,MOVED+EDITED,9,44.4,100.0
DERIVED-HIGH,src/renderer/hooks/system/useDeepLink.ts,src/renderer/hooks/system/useDeepLink.ts,packages/desktop/src/renderer/hooks/system/useDeepLink.ts,MOVED+EDITED,36,44.4,61.8
DERIVED-LIKELY,src/renderer/pages/guid/GuidPage.tsx,src/renderer/pages/guid/GuidPage.tsx,packages/desktop/src/renderer/pages/guid/GuidPage.tsx,MOVED+REWRITTEN,647,44.4,57.5
DERIVED-LIKELY,src/process/services/database/schema.ts,src/process/services/database/schema.ts,packages/desktop/src/process/services/database/schema.ts,MOVED+EDITED,79,44.3,59.0
DERIVED-LIKELY,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/index.tsx,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/index.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/SystemModalContent/index.tsx,MOVED+REWRITTEN,254,44.1,55.8
DERIVED-HIGH,src/process/bridge/webuiBridge.ts,src/process/bridge/webuiBridge.ts,packages/desktop/src/process/bridge/webuiBridge.ts,MOVED+REWRITTEN,168,44.0,62.5
DERIVED-LIKELY,src/process/webserver/setup.ts,src/process/webserver/setup.ts,src/process/webserver/setup.ts,DELETED-OR-UNTRACKED-MOVE,84,44.0,50.6
DERIVED-LIKELY,src/process/services/cron/CronService.ts,src/process/services/cron/CronService.ts,src/process/services/cron/CronService.ts,DELETED-OR-UNTRACKED-MOVE,394,43.9,59.3
DERIVED-LIKELY,src/process/webserver/adapter.ts,src/process/webserver/adapter.ts,src/process/webserver/adapter.ts,DELETED-OR-UNTRACKED-MOVE,39,43.6,50.0
DERIVED-HIGH,tests/unit/pptPreviewBridge.test.ts,tests/unit/pptPreviewBridge.test.ts,tests/unit/pptPreviewBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,207,43.5,65.5
DERIVED-LIKELY,src/process/services/database/drivers/BetterSqlite3Driver.ts,src/process/services/database/drivers/BetterSqlite3Driver.ts,packages/desktop/src/process/services/database/drivers/BetterSqlite3Driver.ts,MOVED-ONLY,46,43.5,38.3
DERIVED-HIGH,tests/unit/treeUtils.test.ts,tests/unit/treeUtils.test.ts,tests/unit/treeUtils.test.ts,DELETED-OR-UNTRACKED-MOVE,122,43.4,69.4
DERIVED-HIGH,tests/unit/WorkspaceSnapshotService.test.ts,tests/unit/WorkspaceSnapshotService.test.ts,tests/unit/WorkspaceSnapshotService.test.ts,DELETED-OR-UNTRACKED-MOVE,314,43.3,65.0
DERIVED-HIGH,tests/unit/acpSessionCapabilities.test.ts,tests/unit/acpSessionCapabilities.test.ts,tests/unit/acpSessionCapabilities.test.ts,DELETED-OR-UNTRACKED-MOVE,163,42.9,70.3
DERIVED-HIGH,tests/unit/previewPanelMessageApi.test.ts,tests/unit/previewPanelMessageApi.test.ts,tests/unit/previewPanelMessageApi.test.ts,DELETED-OR-UNTRACKED-MOVE,28,42.9,65.0
DERIVED-HIGH,src/renderer/pages/guid/hooks/agentSelectionUtils.ts,src/renderer/pages/guid/hooks/agentSelectionUtils.ts,src/renderer/pages/guid/hooks/agentSelectionUtils.ts,DELETED-OR-UNTRACKED-MOVE,28,42.9,63.0
DERIVED-LIKELY,src/renderer/hooks/assistant/index.ts,src/renderer/hooks/assistant/index.ts,packages/desktop/src/renderer/hooks/assistant/index.ts,MOVED+REWRITTEN,7,42.9,42.9
DERIVED-HIGH,tests/unit/webuiChangeUsername.test.ts,tests/unit/webuiChangeUsername.test.ts,tests/unit/webuiChangeUsername.test.ts,DELETED-OR-UNTRACKED-MOVE,166,42.8,77.7
DERIVED-HIGH,tests/unit/conversationBridge.tray.test.ts,tests/unit/conversationBridge.tray.test.ts,tests/unit/conversationBridge.tray.test.ts,DELETED-OR-UNTRACKED-MOVE,136,42.6,69.9
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/components/FileChangeList.tsx,src/renderer/pages/conversation/Workspace/components/FileChangeList.tsx,src/renderer/pages/conversation/Workspace/components/FileChangeList.tsx,DELETED-OR-UNTRACKED-MOVE,167,42.5,69.9
DERIVED-LIKELY,src/renderer/components/settings/SettingsModal/contents/AboutModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/AboutModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/AboutModalContent.tsx,MOVED+EDITED,120,42.5,57.9
DERIVED-HIGH,src/renderer/components/chat/sendbox.tsx,src/renderer/components/chat/sendbox.tsx,src/renderer/components/chat/sendbox.tsx,DELETED-OR-UNTRACKED-MOVE,764,42.4,63.3
DERIVED-LIKELY,src/process/bridge/systemSettingsBridge.ts,src/process/bridge/systemSettingsBridge.ts,packages/desktop/src/process/bridge/systemSettingsBridge.ts,MOVED+REWRITTEN,71,42.3,50.8
DERIVED-HIGH,src/process/webserver/routes/authRoutes.ts,src/process/webserver/routes/authRoutes.ts,src/process/webserver/routes/authRoutes.ts,DELETED-OR-UNTRACKED-MOVE,194,41.8,65.4
DERIVED-HIGH,src/common/config/constants.ts,src/common/config/constants.ts,packages/desktop/src/common/config/constants.ts,MOVED+EDITED,12,41.7,64.7
DERIVED-LIKELY,tests/e2e/helpers/selectors.ts,tests/e2e/helpers/selectors.ts,tests/e2e/helpers/selectors.ts,EDITED-IN-PLACE,65,41.5,40.9
DERIVED-HIGH,src/process/utils/appMenu.ts,src/process/utils/appMenu.ts,packages/desktop/src/process/utils/appMenu.ts,MOVED-ONLY,29,41.4,60.9
DERIVED-LIKELY,src/process/task/GeminiAgentManager.ts,src/process/task/GeminiAgentManager.ts,src/process/task/GeminiAgentManager.ts,DELETED-OR-UNTRACKED-MOVE,641,41.3,56.4
DERIVED-HIGH,tests/unit/customAcpAgentBridge.test.ts,tests/unit/customAcpAgentBridge.test.ts,tests/unit/customAcpAgentBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,51,41.2,71.1
DERIVED-HIGH,src/process/extensions/lifecycle/statePersistence.ts,src/process/extensions/lifecycle/statePersistence.ts,src/process/extensions/lifecycle/statePersistence.ts,DELETED-OR-UNTRACKED-MOVE,95,41.1,60.3
DERIVED-HIGH,tests/unit/channels/telegramPlugin.test.ts,tests/unit/channels/telegramPlugin.test.ts,tests/unit/channels/telegramPlugin.test.ts,DELETED-OR-UNTRACKED-MOVE,130,40.8,60.8
