tier,band,file,upstream,our_lines,upstream_lines,ferrox_lines,line_overlap,id_overlap
AUTO,majority-upstream,tests/unit/process/utils/zoom.test.ts,tests/unit/process/utils/zoom.test.ts,36,30,6,83.3,100.0
AUTO,majority-upstream,src/common/types/preview.ts,src/common/types/preview.ts,6,5,1,83.3,100.0
AUTO,majority-upstream,src/common/chat/slash/types.ts,src/common/chat/slash/types.ts,6,5,1,83.3,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewTabs.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewTabs.tsx,42,35,7,83.3,96.4
AUTO,majority-upstream,src/renderer/components/agent/AgentSetupCard.tsx,src/renderer/components/agent/AgentSetupCard.tsx,186,155,31,83.3,96.2
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/acp/MessageAvailableCommands.tsx,src/renderer/pages/conversation/Messages/acp/MessageAvailableCommands.tsx,24,20,4,83.3,90.3
AUTO,majority-upstream,src/process/team/prompts/leadPrompt.ts,src/process/team/prompts/leadPrompt.ts,107,89,18,83.2,98.3
AUTO,majority-upstream,tests/unit/apiRoutes-upload.test.ts,tests/unit/apiRoutes-upload.test.ts,65,54,11,83.1,100.0
AUTO,majority-upstream,src/process/acp/session/SessionLifecycle.ts,src/process/acp/session/SessionLifecycle.ts,183,152,31,83.1,96.0
AUTO,majority-upstream,src/process/webserver/routes/wecomChannelRoutes.ts,src/process/webserver/routes/wecomChannelRoutes.ts,77,64,13,83.1,87.3
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,59,49,10,83.1,86.5
AUTO,majority-upstream,tests/unit/test_tool_group_message_list.ts,tests/unit/test_tool_group_message_list.ts,94,78,16,83.0,100.0
AUTO,majority-upstream,src/renderer/pages/cron/components/CronJobIndicator.tsx,src/renderer/pages/cron/components/CronJobIndicator.tsx,29,24,5,82.8,93.5
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/MessageToolGroupSummary.tsx,src/renderer/pages/conversation/Messages/components/MessageToolGroupSummary.tsx,110,91,19,82.7,93.4
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/index.tsx,src/renderer/pages/conversation/Workspace/index.tsx,330,273,57,82.7,90.3
AUTO,majority-upstream,tests/unit/workerTaskManagerSingleton.test.ts,tests/unit/workerTaskManagerSingleton.test.ts,46,38,8,82.6,100.0
AUTO,majority-upstream,tests/unit/renderer/conversation/CronJobSiderItem.dom.test.tsx,tests/unit/renderer/conversation/CronJobSiderItem.dom.test.tsx,207,171,36,82.6,99.5
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/types.ts,src/renderer/pages/conversation/GroupedHistory/types.ts,40,33,7,82.5,89.5
AUTO,majority-upstream,src/renderer/pages/team/components/TeamTabs.tsx,src/renderer/pages/team/components/TeamTabs.tsx,126,104,22,82.5,87.5
AUTO,majority-upstream,tests/unit/channels/weixinLoginHandler.test.ts,tests/unit/channels/weixinLoginHandler.test.ts,51,42,9,82.4,100.0
AUTO,majority-upstream,tests/unit/slashCommandMenu.dom.test.tsx,tests/unit/slashCommandMenu.dom.test.tsx,17,14,3,82.4,96.9
AUTO,majority-upstream,src/renderer/components/media/WebviewHost.tsx,src/renderer/components/media/WebviewHost.tsx,271,223,48,82.3,93.2
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceFileOps.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceFileOps.ts,163,134,29,82.2,91.8
AUTO,majority-upstream,src/renderer/pages/guid/components/AssistantSelectionArea.tsx,src/renderer/pages/guid/components/AssistantSelectionArea.tsx,168,138,30,82.1,90.1
AUTO,majority-upstream,tests/integration/i18n.test.ts,tests/integration/i18n.test.ts,133,109,24,82.0,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/components/WorkspaceTabBar.tsx,src/renderer/pages/conversation/Workspace/components/WorkspaceTabBar.tsx,72,59,13,81.9,90.0
AUTO,majority-upstream,tests/unit/newConversationName.test.ts,tests/unit/newConversationName.test.ts,11,9,2,81.8,100.0
AUTO,majority-upstream,tests/unit/channelConversation.test.ts,tests/unit/channelConversation.test.ts,55,45,10,81.8,100.0
AUTO,majority-upstream,tests/unit/process/bridge/fsBridge.downloadRemoteBuffer.test.ts,tests/unit/process/bridge/fsBridge.downloadRemoteBuffer.test.ts,110,90,20,81.8,99.0
AUTO,majority-upstream,src/renderer/utils/workspace/workspaceHistory.ts,src/renderer/utils/workspace/workspaceHistory.ts,11,9,2,81.8,92.3
AUTO,majority-upstream,src/renderer/hooks/context/ConversationHistoryContext.tsx,src/renderer/hooks/context/ConversationHistoryContext.tsx,22,18,4,81.8,92.0
AUTO,majority-upstream,src/process/agent/openclaw/OpenClawGatewayManager.ts,src/process/agent/openclaw/OpenClawGatewayManager.ts,143,117,26,81.8,87.1
AUTO,majority-upstream,src/renderer/pages/settings/AgentSettings/RemoteAgentManagement.tsx,src/renderer/pages/settings/AgentSettings/RemoteAgentManagement.tsx,224,183,41,81.7,95.1
AUTO,majority-upstream,tests/unit/RemoteAgentManager.test.ts,tests/unit/RemoteAgentManager.test.ts,174,142,32,81.6,100.0
AUTO,majority-upstream,tests/unit/process/bridge/conversationSideQuestionService.test.ts,tests/unit/process/bridge/conversationSideQuestionService.test.ts,114,93,21,81.6,100.0
AUTO,majority-upstream,tests/unit/conversationCreationGuard.dom.test.tsx,tests/unit/conversationCreationGuard.dom.test.tsx,43,35,8,81.4,100.0
AUTO,majority-upstream,src/process/agent/acp/AcpConnection.ts,src/process/agent/acp/AcpConnection.ts,431,351,80,81.4,94.9
AUTO,majority-upstream,tests/unit/renderer/conversationCommandQueue.test.ts,tests/unit/renderer/conversationCommandQueue.test.ts,96,78,18,81.2,100.0
AUTO,majority-upstream,src/process/bridge/taskBridge.ts,src/process/bridge/taskBridge.ts,16,13,3,81.2,100.0
AUTO,majority-upstream,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DevSettings.tsx,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DevSettings.tsx,112,91,21,81.2,98.2
AUTO,majority-upstream,tests/e2e/specs/ext-discovery.e2e.ts,tests/e2e/specs/ext-discovery.e2e.ts,16,13,3,81.2,96.3
AUTO,majority-upstream,src/process/acp/session/AcpSession.ts,src/process/acp/session/AcpSession.ts,224,182,42,81.2,91.0
AUTO,majority-upstream,tests/unit/updateBridgeI18n.test.ts,tests/unit/updateBridgeI18n.test.ts,32,26,6,81.2,82.1
AUTO,majority-upstream,tests/unit/acpConnectionStartupExit.test.ts,tests/unit/acpConnectionStartupExit.test.ts,74,60,14,81.1,100.0
AUTO,majority-upstream,src/renderer/hooks/mcp/useMcpAgentStatus.ts,src/renderer/hooks/mcp/useMcpAgentStatus.ts,95,77,18,81.1,95.2
AUTO,majority-upstream,src/process/agent/acp/index.ts,src/process/agent/acp/index.ts,720,584,136,81.1,91.2
AUTO,majority-upstream,tests/e2e/features/conversations/acp/config/config-persistence.e2e.ts,tests/e2e/features/conversations/acp/config/config-persistence.e2e.ts,53,43,10,81.1,70.1
AUTO,majority-upstream,tests/unit/teamMcpServerEvents.test.ts,tests/unit/teamMcpServerEvents.test.ts,84,68,16,81.0,100.0
AUTO,majority-upstream,tests/unit/process/utils/shellEnvDiagnostics.test.ts,tests/unit/process/utils/shellEnvDiagnostics.test.ts,100,81,19,81.0,98.6
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/viewers/HTMLViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/HTMLViewer.tsx,153,124,29,81.0,95.8
AUTO,majority-upstream,src/process/acp/session/PermissionResolver.ts,src/process/acp/session/PermissionResolver.ts,79,64,15,81.0,84.9
AUTO,majority-upstream,tests/unit/process/utils/configureChromium.test.ts,tests/unit/process/utils/configureChromium.test.ts,47,38,9,80.9,97.8
AUTO,majority-upstream,tests/unit/acpAdapterUserMessageChunk.test.ts,tests/unit/acpAdapterUserMessageChunk.test.ts,26,21,5,80.8,100.0
AUTO,majority-upstream,src/process/webserver/auth/repository/UserRepository.ts,src/process/webserver/auth/repository/UserRepository.ts,73,59,14,80.8,100.0
AUTO,majority-upstream,tests/e2e/features/conversations/acp/display/display-streaming.e2e.ts,tests/e2e/features/conversations/acp/display/display-streaming.e2e.ts,78,63,15,80.8,70.7
AUTO,majority-upstream,tests/unit/process/acp/session/ApprovalCache.test.ts,tests/unit/process/acp/session/ApprovalCache.test.ts,36,29,7,80.6,100.0
AUTO,majority-upstream,tests/unit/cookieParsing.test.ts,tests/unit/cookieParsing.test.ts,36,29,7,80.6,97.9
AUTO,majority-upstream,src/common/types/acpTypes.ts,src/common/types/acpTypes.ts,350,282,68,80.6,93.6
AUTO,majority-upstream,tests/unit/renderer/components/markdown/MermaidBlock.dom.test.tsx,tests/unit/renderer/components/markdown/MermaidBlock.dom.test.tsx,82,66,16,80.5,100.0
AUTO,majority-upstream,tests/unit/AgentCard.dom.test.tsx,tests/unit/AgentCard.dom.test.tsx,87,70,17,80.5,93.3
AUTO,majority-upstream,tests/unit/useAutoPreviewOfficeFiles.dom.test.ts,tests/unit/useAutoPreviewOfficeFiles.dom.test.ts,102,82,20,80.4,100.0
AUTO,majority-upstream,tests/unit/readDirectoryRecursive.test.ts,tests/unit/readDirectoryRecursive.test.ts,112,90,22,80.4,98.7
AUTO,majority-upstream,src/renderer/components/chat/sendbox.tsx,src/renderer/components/chat/sendbox.tsx,764,614,150,80.4,94.3
AUTO,majority-upstream,src/renderer/components/agent/ContextUsageIndicator.tsx,src/renderer/components/agent/ContextUsageIndicator.tsx,51,41,10,80.4,93.8
AUTO,majority-upstream,tests/unit/team-workspace-sync.test.ts,tests/unit/team-workspace-sync.test.ts,208,167,41,80.3,92.6
AUTO,majority-upstream,tests/unit/assistantHooks.dom.test.ts,tests/unit/assistantHooks.dom.test.ts,206,165,41,80.1,100.0
AUTO,majority-upstream,tests/unit/OpenClawGatewayManager.test.ts,tests/unit/OpenClawGatewayManager.test.ts,60,48,12,80.0,96.6
AUTO,majority-upstream,src/common/config/appEnv.ts,src/common/config/appEnv.ts,5,4,1,80.0,87.5
AUTO,majority-upstream,tests/unit/assistantUtils.test.ts,tests/unit/assistantUtils.test.ts,195,156,39,80.0,86.4
AUTO,majority-upstream,src/process/extensions/protocol/assetProtocol.ts,src/process/extensions/protocol/assetProtocol.ts,5,4,1,80.0,85.7
AUTO,majority-upstream,src/renderer/pages/settings/AssistantSettings/AssistantListPanel.tsx,src/renderer/pages/settings/AssistantSettings/AssistantListPanel.tsx,145,116,29,80.0,81.8
AUTO,majority-upstream,src/process/services/database/drivers/ISqliteDriver.ts,src/process/services/database/drivers/ISqliteDriver.ts,10,8,2,80.0,75.0
AUTO,majority-upstream,tests/unit/extensions/extensionStorage.test.ts,tests/unit/extensions/extensionStorage.test.ts,84,67,17,79.8,100.0
AUTO,majority-upstream,src/common/types/codex/types/eventData.ts,src/common/types/codex/types/eventData.ts,129,103,26,79.8,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/MessageThinking.tsx,src/renderer/pages/conversation/Messages/components/MessageThinking.tsx,49,39,10,79.6,97.7
AUTO,majority-upstream,tests/unit/process/agent/gemini/stripCodeExecutionBlocks.test.ts,tests/unit/process/agent/gemini/stripCodeExecutionBlocks.test.ts,44,35,9,79.5,100.0
AUTO,majority-upstream,tests/e2e/specs/ext-permissions.e2e.ts,tests/e2e/specs/ext-permissions.e2e.ts,44,35,9,79.5,100.0
AUTO,majority-upstream,src/process/agent/gemini/cli/useReactToolScheduler.ts,src/process/agent/gemini/cli/useReactToolScheduler.ts,127,101,26,79.5,100.0
AUTO,majority-upstream,src/process/task/ThinkTagDetector.ts,src/process/task/ThinkTagDetector.ts,39,31,8,79.5,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/viewers/CodeViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/CodeViewer.tsx,88,70,18,79.5,97.9
AUTO,majority-upstream,src/process/task/RemoteAgentManager.ts,src/process/task/RemoteAgentManager.ts,127,101,26,79.5,88.3
AUTO,majority-upstream,tests/unit/extensions/envResolver.test.ts,tests/unit/extensions/envResolver.test.ts,39,31,8,79.5,76.5
AUTO,majority-upstream,src/process/services/i18n/index.ts,src/process/services/i18n/index.ts,34,27,7,79.4,100.0
AUTO,majority-upstream,tests/unit/renderer/conversation/TaskDetailPage.dom.test.tsx,tests/unit/renderer/conversation/TaskDetailPage.dom.test.tsx,286,227,59,79.4,97.3
AUTO,majority-upstream,tests/e2e/features/conversations/acp/config/config-options.e2e.ts,tests/e2e/features/conversations/acp/config/config-options.e2e.ts,68,54,14,79.4,59.3
AUTO,majority-upstream,tests/integration/team-real-components.test.ts,tests/integration/team-real-components.test.ts,489,388,101,79.3,96.6
AUTO,majority-upstream,src/process/bridge/fileWatchBridge.ts,src/process/bridge/fileWatchBridge.ts,58,46,12,79.3,79.7
AUTO,majority-upstream,tests/unit/previewEditorKeyRemount.test.ts,tests/unit/previewEditorKeyRemount.test.ts,24,19,5,79.2,100.0
AUTO,majority-upstream,src/process/webserver/auth/repository/RateLimitStore.ts,src/process/webserver/auth/repository/RateLimitStore.ts,24,19,5,79.2,100.0
AUTO,majority-upstream,src/renderer/utils/model/agentModes.ts,src/renderer/utils/model/agentModes.ts,43,34,9,79.1,98.0
AUTO,majority-upstream,src/renderer/pages/settings/components/ApiKeyEditorModal.tsx,src/renderer/pages/settings/components/ApiKeyEditorModal.tsx,91,72,19,79.1,93.3
AUTO,majority-upstream,src/process/team/mcp/team/TeamMcpServer.ts,src/process/team/mcp/team/TeamMcpServer.ts,320,253,67,79.1,91.6
AUTO,majority-upstream,src/renderer/components/agent/AcpConfigSelector.tsx,src/renderer/components/agent/AcpConfigSelector.tsx,76,60,16,78.9,93.5
AUTO,majority-upstream,src/renderer/utils/file/messageFiles.ts,src/renderer/utils/file/messageFiles.ts,19,15,4,78.9,92.0
AUTO,majority-upstream,src/process/agent/nanobot/index.ts,src/process/agent/nanobot/index.ts,33,26,7,78.8,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,66,52,14,78.8,88.7
AUTO,majority-upstream,src/process/services/database/StreamingMessageBuffer.ts,src/process/services/database/StreamingMessageBuffer.ts,47,37,10,78.7,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/index.tsx,src/renderer/pages/conversation/GroupedHistory/index.tsx,216,170,46,78.7,86.0
AUTO,majority-upstream,tests/unit/team-permission-sendbox.dom.test.tsx,tests/unit/team-permission-sendbox.dom.test.tsx,117,92,25,78.6,100.0
AUTO,majority-upstream,tests/e2e/specs/ext-acp.e2e.ts,tests/e2e/specs/ext-acp.e2e.ts,28,22,6,78.6,100.0
AUTO,majority-upstream,src/process/services/database/SqliteChannelRepository.ts,src/process/services/database/SqliteChannelRepository.ts,28,22,6,78.6,100.0
AUTO,majority-upstream,src/process/task/NanoBotAgentManager.ts,src/process/task/NanoBotAgentManager.ts,84,66,18,78.6,94.8
AUTO,majority-upstream,src/process/agent/AgentRegistry.ts,src/process/agent/AgentRegistry.ts,112,88,24,78.6,86.3
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/WebSearchDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/WebSearchDisplay.tsx,28,22,6,78.6,77.8
AUTO,majority-upstream,src/common/adapter/standalone.ts,src/common/adapter/standalone.ts,14,11,3,78.6,66.7
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/utils/treeHelpers.ts,src/renderer/pages/conversation/Workspace/utils/treeHelpers.ts,107,84,23,78.5,83.1
AUTO,majority-upstream,tests/e2e/specs/ext-channels.e2e.ts,tests/e2e/specs/ext-channels.e2e.ts,51,40,11,78.4,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/hooks/useScrollSync.ts,src/renderer/pages/conversation/Preview/hooks/useScrollSync.ts,51,40,11,78.4,100.0
AUTO,majority-upstream,src/renderer/components/agent/ChannelConflictWarning.tsx,src/renderer/components/agent/ChannelConflictWarning.tsx,37,29,8,78.4,94.8
AUTO,majority-upstream,tests/unit/BaseAgentManagerDecouple.test.ts,tests/unit/BaseAgentManagerDecouple.test.ts,120,94,26,78.3,100.0
AUTO,majority-upstream,tests/unit/openai2AnthropicConverter.test.ts,tests/unit/openai2AnthropicConverter.test.ts,23,18,5,78.3,100.0
AUTO,majority-upstream,src/process/services/openclawConflictDetector.ts,src/process/services/openclawConflictDetector.ts,69,54,15,78.3,95.5
AUTO,majority-upstream,src/renderer/utils/workspace/workspace.ts,src/renderer/utils/workspace/workspace.ts,23,18,5,78.3,95.0
AUTO,majority-upstream,src/process/bridge/authBridge.ts,src/process/bridge/authBridge.ts,46,36,10,78.3,76.6
AUTO,majority-upstream,tests/unit/CronCommandDetector.test.ts,tests/unit/CronCommandDetector.test.ts,119,93,26,78.2,100.0
AUTO,majority-upstream,tests/unit/acpModelInfo.test.ts,tests/unit/acpModelInfo.test.ts,55,43,12,78.2,100.0
AUTO,majority-upstream,tests/unit/AcpAgentManagerSkillInjection.test.ts,tests/unit/AcpAgentManagerSkillInjection.test.ts,119,93,26,78.2,90.6
AUTO,majority-upstream,src/renderer/pages/conversation/hooks/useWorkspaceCollapse.ts,src/renderer/pages/conversation/hooks/useWorkspaceCollapse.ts,73,57,16,78.1,98.0
AUTO,majority-upstream,tests/e2e/specs/ext-webui-contrib.e2e.ts,tests/e2e/specs/ext-webui-contrib.e2e.ts,59,46,13,78.0,100.0
AUTO,majority-upstream,tests/unit/acpSessionOwnership.test.ts,tests/unit/acpSessionOwnership.test.ts,82,64,18,78.0,97.8
AUTO,majority-upstream,src/renderer/pages/settings/AgentSettings/AgentCard.tsx,src/renderer/pages/settings/AgentSettings/AgentCard.tsx,59,46,13,78.0,89.9
AUTO,majority-upstream,src/process/services/previewHistoryService.ts,src/process/services/previewHistoryService.ts,91,71,20,78.0,87.3
AUTO,majority-upstream,uno.config.ts,uno.config.ts,68,53,15,77.9,100.0
AUTO,majority-upstream,tests/unit/remoteAgentBridge.test.ts,tests/unit/remoteAgentBridge.test.ts,213,166,47,77.9,100.0
AUTO,majority-upstream,src/renderer/pages/guid/hooks/usePresetAssistantResolver.ts,src/renderer/pages/guid/hooks/usePresetAssistantResolver.ts,68,53,15,77.9,93.6
AUTO,majority-upstream,tests/unit/slashScrollFollow.test.ts,tests/unit/slashScrollFollow.test.ts,9,7,2,77.8,100.0
AUTO,majority-upstream,tests/unit/RemoteSendBox.dom.test.tsx,tests/unit/RemoteSendBox.dom.test.tsx,167,130,37,77.8,100.0
AUTO,majority-upstream,tests/e2e/specs/webui.e2e.ts,tests/e2e/specs/webui.e2e.ts,45,35,10,77.8,100.0
AUTO,majority-upstream,tests/unit/initAgent.skills.test.ts,tests/unit/initAgent.skills.test.ts,153,119,34,77.8,98.9
AUTO,majority-upstream,tests/unit/webserver/cookieOptions.test.ts,tests/unit/webserver/cookieOptions.test.ts,36,28,8,77.8,97.8
AUTO,majority-upstream,src/renderer/hooks/agent/useModelProviderList.ts,src/renderer/hooks/agent/useModelProviderList.ts,63,49,14,77.8,86.4
AUTO,majority-upstream,tests/unit/messageQueue.test.ts,tests/unit/messageQueue.test.ts,94,73,21,77.7,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/hooks/useWorkspacePaste.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspacePaste.ts,112,87,25,77.7,99.0
AUTO,majority-upstream,src/process/webserver/routes/apiRoutes.ts,src/process/webserver/routes/apiRoutes.ts,300,233,67,77.7,84.4
AUTO,majority-upstream,src/renderer/services/PasteService.ts,src/renderer/services/PasteService.ts,116,90,26,77.6,95.5
AUTO,majority-upstream,tests/unit/geminiHooks.dom.test.ts,tests/unit/geminiHooks.dom.test.ts,80,62,18,77.5,100.0
AUTO,majority-upstream,tests/unit/adapterPayloadGuard.test.ts,tests/unit/adapterPayloadGuard.test.ts,62,48,14,77.4,93.3
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/components/WorkspaceContextMenu.tsx,src/renderer/pages/conversation/Workspace/components/WorkspaceContextMenu.tsx,53,41,12,77.4,93.1
AUTO,majority-upstream,tests/e2e/specs/ext-mcp.e2e.ts,tests/e2e/specs/ext-mcp.e2e.ts,22,17,5,77.3,100.0
AUTO,majority-upstream,tests/unit/analyticsId.test.ts,tests/unit/analyticsId.test.ts,44,34,10,77.3,97.7
AUTO,majority-upstream,src/renderer/utils/chat/autoTitle.ts,src/renderer/utils/chat/autoTitle.ts,22,17,5,77.3,95.2
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/MessageCronTrigger.tsx,src/renderer/pages/conversation/Messages/components/MessageCronTrigger.tsx,22,17,5,77.3,93.8
AUTO,majority-upstream,src/renderer/components/settings/LanguageSwitcher.tsx,src/renderer/components/settings/LanguageSwitcher.tsx,22,17,5,77.3,88.5
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/TeammateMessageAvatar.tsx,src/renderer/pages/conversation/Messages/components/TeammateMessageAvatar.tsx,22,17,5,77.3,85.2
AUTO,majority-upstream,src/process/bridge/acpConversationBridge.ts,src/process/bridge/acpConversationBridge.ts,114,88,26,77.2,96.0
AUTO,majority-upstream,src/renderer/hooks/system/useProtocolDetection.ts,src/renderer/hooks/system/useProtocolDetection.ts,48,37,11,77.1,100.0
AUTO,majority-upstream,tests/unit/renderer/useAutoScroll.dom.test.tsx,tests/unit/renderer/useAutoScroll.dom.test.tsx,70,54,16,77.1,97.4
AUTO,majority-upstream,src/renderer/components/chat/CollapsibleContent.tsx,src/renderer/components/chat/CollapsibleContent.tsx,70,54,16,77.1,96.2
AUTO,majority-upstream,src/process/webserver/websocket/WebSocketManager.ts,src/process/webserver/websocket/WebSocketManager.ts,96,74,22,77.1,87.9
AUTO,majority-upstream,tests/unit/extensions/fileResolver.test.ts,tests/unit/extensions/fileResolver.test.ts,48,37,11,77.1,66.7
AUTO,majority-upstream,src/process/channels/agent/ChannelMessageService.ts,src/process/channels/agent/ChannelMessageService.ts,134,103,31,76.9,93.8
AUTO,majority-upstream,src/renderer/pages/team/components/agentSelectUtils.tsx,src/renderer/pages/team/components/agentSelectUtils.tsx,39,30,9,76.9,91.1
AUTO,majority-upstream,src/process/task/IAgentManager.ts,src/process/task/IAgentManager.ts,13,10,3,76.9,90.5
AUTO,majority-upstream,src/process/bridge/applicationBridgeCore.ts,src/process/bridge/applicationBridgeCore.ts,26,20,6,76.9,87.1
AUTO,majority-upstream,src/process/utils/configureChromium.ts,src/process/utils/configureChromium.ts,130,100,30,76.9,81.7
AUTO,majority-upstream,src/process/bridge/weixinLoginBridge.ts,src/process/bridge/weixinLoginBridge.ts,13,10,3,76.9,80.0
AUTO,majority-upstream,tests/e2e/features/conversations/acp/session/session-reset-migrate.e2e.ts,tests/e2e/features/conversations/acp/session/session-reset-migrate.e2e.ts,52,40,12,76.9,73.7
AUTO,majority-upstream,tests/unit/acpSessionCapabilities.test.ts,tests/unit/acpSessionCapabilities.test.ts,163,125,38,76.7,100.0
AUTO,majority-upstream,vitest.config.ts,vitest.config.ts,30,23,7,76.7,91.4
AUTO,majority-upstream,src/process/task/OpenClawAgentManager.ts,src/process/task/OpenClawAgentManager.ts,146,112,34,76.7,85.0
AUTO,majority-upstream,src/renderer/components/layout/Titlebar/index.tsx,src/renderer/components/layout/Titlebar/index.tsx,180,138,42,76.7,84.4
AUTO,majority-upstream,tests/unit/extensions/pathSafety.test.ts,tests/unit/extensions/pathSafety.test.ts,30,23,7,76.7,70.0
AUTO,majority-upstream,tests/unit/process/opencodeMcpAgent.test.ts,tests/unit/process/opencodeMcpAgent.test.ts,77,59,18,76.6,98.7
AUTO,majority-upstream,src/renderer/utils/platform.ts,src/renderer/utils/platform.ts,47,36,11,76.6,73.8
AUTO,majority-upstream,tests/unit/customAcpAgentBridge.test.ts,tests/unit/customAcpAgentBridge.test.ts,51,39,12,76.5,100.0
AUTO,majority-upstream,src/renderer/hooks/context/NavigationHistoryContext.tsx,src/renderer/hooks/context/NavigationHistoryContext.tsx,51,39,12,76.5,84.6
AUTO,majority-upstream,vite.renderer.config.ts,vite.renderer.config.ts,51,39,12,76.5,83.3
AUTO,majority-upstream,tests/unit/extensionsBridge.test.ts,tests/unit/extensionsBridge.test.ts,76,58,18,76.3,100.0
AUTO,majority-upstream,tests/unit/weixinLoginHandler.test.ts,tests/unit/weixinLoginHandler.test.ts,59,45,14,76.3,98.0
AUTO,majority-upstream,src/renderer/utils/file/diffUtils.ts,src/renderer/utils/file/diffUtils.ts,42,32,10,76.2,100.0
AUTO,majority-upstream,tests/unit/PptViewer.dom.test.tsx,tests/unit/PptViewer.dom.test.tsx,71,54,17,76.1,100.0
AUTO,majority-upstream,tests/unit/process/acp/session/InputPreprocessor.test.ts,tests/unit/process/acp/session/InputPreprocessor.test.ts,71,54,17,76.1,100.0
AUTO,majority-upstream,src/process/channels/plugins/lark/LarkCards.ts,src/process/channels/plugins/lark/LarkCards.ts,201,153,48,76.1,99.3
AUTO,majority-upstream,src/process/bridge/systemSettingsBridge.ts,src/process/bridge/systemSettingsBridge.ts,71,54,17,76.1,83.1
AUTO,majority-upstream,src/renderer/components/layout/Sider/SiderNav/SiderSearchEntry.tsx,src/renderer/components/layout/Sider/SiderNav/SiderSearchEntry.tsx,25,19,6,76.0,100.0
AUTO,majority-upstream,src/process/bridge/hubBridge.ts,src/process/bridge/hubBridge.ts,25,19,6,76.0,100.0
AUTO,majority-upstream,src/renderer/pages/guid/components/GuidActionRow.tsx,src/renderer/pages/guid/components/GuidActionRow.tsx,125,95,30,76.0,91.7
AUTO,majority-upstream,src/common/update/updateTypes.ts,src/common/update/updateTypes.ts,25,19,6,76.0,70.5
AUTO,majority-upstream,tests/unit/mainWindowCloseHandler.test.ts,tests/unit/mainWindowCloseHandler.test.ts,29,22,7,75.9,100.0
AUTO,majority-upstream,src/common/api/ClientFactory.ts,src/common/api/ClientFactory.ts,58,44,14,75.9,97.9
AUTO,majority-upstream,src/renderer/pages/conversation/components/ConversationChatConfirm.tsx,src/renderer/pages/conversation/components/ConversationChatConfirm.tsx,145,110,35,75.9,91.3
AUTO,majority-upstream,src/renderer/pages/conversation/platforms/gemini/useGeminiMessage.ts,src/renderer/pages/conversation/platforms/gemini/useGeminiMessage.ts,157,119,38,75.8,100.0
AUTO,majority-upstream,tests/unit/ThinkTagDetector.test.ts,tests/unit/ThinkTagDetector.test.ts,231,175,56,75.8,98.9
AUTO,majority-upstream,src/process/services/ccSwitchModelSource.ts,src/process/services/ccSwitchModelSource.ts,120,91,29,75.8,91.3
AUTO,majority-upstream,src/renderer/pages/cron/ScheduledTasksPage/TaskDetailPage.tsx,src/renderer/pages/cron/ScheduledTasksPage/TaskDetailPage.tsx,169,128,41,75.7,86.7
AUTO,majority-upstream,src/renderer/pages/conversation/platforms/gemini/GeminiChat.tsx,src/renderer/pages/conversation/platforms/gemini/GeminiChat.tsx,37,28,9,75.7,72.0
AUTO,majority-upstream,tests/unit/guidAgentHooks.dom.test.ts,tests/unit/guidAgentHooks.dom.test.ts,123,93,30,75.6,100.0
AUTO,majority-upstream,src/common/platform/index.ts,src/common/platform/index.ts,41,31,10,75.6,88.5
AUTO,majority-upstream,src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,454,343,111,75.6,76.6
