tier,file,upstream,our_lines,line_overlap,id_overlap,aionui_notice
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageTips.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageTips.tsx,28,42.9,69.7,False
DERIVED-HIGH,src/renderer/pages/cron/cronUtils.ts,packages/desktop/src/renderer/pages/cron/cronUtils.ts,54,42.6,74.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,136,42.6,69.2,False
DERIVED-HIGH,src/renderer/utils/file/download.ts,packages/desktop/src/renderer/utils/file/download.ts,19,42.1,76.0,False
DERIVED-LIKELY,src/common/chat/imageGenCore.ts,packages/desktop/src/common/chat/imageGenCore.ts,289,41.9,54.0,False
DERIVED-HIGH,src/renderer/hooks/system/useAutoPreviewOfficeFilesEnabled.ts,packages/desktop/src/renderer/hooks/system/useAutoPreviewOfficeFilesEnabled.ts,12,41.7,68.2,False
DERIVED-HIGH,src/process/utils/appMenu.ts,packages/desktop/src/process/utils/appMenu.ts,29,41.4,60.9,False
DERIVED-LIKELY,src/renderer/pages/settings/components/SettingsSider.tsx,packages/desktop/src/renderer/pages/settings/components/SettingsSider.tsx,95,41.1,51.2,False
DERIVED-HIGH,src/renderer/services/FileService.ts,packages/desktop/src/renderer/services/FileService.ts,122,40.2,68.5,False
DERIVED-LIKELY,src/renderer/components/layout/Layout.tsx,packages/desktop/src/renderer/components/layout/Layout.tsx,332,40.1,40.6,False
DERIVED-HIGH,src/renderer/pages/settings/components/AddModelModal.tsx,packages/desktop/src/renderer/pages/settings/components/AddModelModal.tsx,61,39.3,79.2,False
DERIVED-HIGH,src/renderer/components/media/FileAttachButton.tsx,packages/desktop/src/renderer/components/media/FileAttachButton.tsx,49,38.8,76.2,False
DERIVED-LIKELY,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/PreferenceRow.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/SystemModalContent/PreferenceRow.tsx,13,38.5,57.1,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageSkillSuggest.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageSkillSuggest.tsx,8,37.5,66.7,False
DERIVED-HIGH,src/renderer/utils/model/modelPlatforms.ts,packages/desktop/src/renderer/utils/model/modelPlatforms.ts,84,36.9,73.7,False
DERIVED-LIKELY,src/renderer/pages/conversation/Preview/components/viewers/MarkdownViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/MarkdownViewer.tsx,191,36.6,53.1,False
DERIVED-LIKELY,src/process/services/autoUpdaterService.ts,packages/desktop/src/process/services/autoUpdaterService.ts,252,36.5,43.4,False
DERIVED-HIGH,src/renderer/pages/team/hooks/TeamTabsContext.tsx,packages/desktop/src/renderer/pages/team/hooks/TeamTabsContext.tsx,69,36.2,73.9,False
DERIVED-HIGH,src/renderer/hooks/chat/useAutoTitle.ts,packages/desktop/src/renderer/hooks/chat/useAutoTitle.ts,36,36.1,67.5,False
DERIVED-HIGH,src/renderer/utils/workspace/workspaceEvents.ts,packages/desktop/src/renderer/utils/workspace/workspaceEvents.ts,14,35.7,88.9,False
DERIVED-HIGH,src/renderer/utils/workspace/workspace.ts,packages/desktop/src/renderer/utils/workspace/workspace.ts,23,34.8,65.0,False
DERIVED-HIGH,src/renderer/hooks/assistant/useAssistantEditor.ts,packages/desktop/src/renderer/hooks/assistant/useAssistantEditor.ts,210,34.3,63.8,False
DERIVED-LIKELY,src/process/services/database/migrations.ts,packages/desktop/src/process/services/database/migrations.ts,1053,34.1,57.1,False
DERIVED-LIKELY,src/renderer/pages/team/components/TeamChatEmptyState.tsx,packages/desktop/src/renderer/pages/team/components/TeamChatEmptyState.tsx,112,33.9,51.2,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/hooks.ts,packages/desktop/src/renderer/pages/conversation/Messages/hooks.ts,225,33.8,68.5,False
DERIVED-LIKELY,src/renderer/pages/settings/AssistantSettings/AssistantAvatar.tsx,packages/desktop/src/renderer/pages/settings/AssistantSettings/AssistantAvatar.tsx,21,33.3,50.0,False
DERIVED-HIGH,src/renderer/components/Markdown/CodeBlock.tsx,packages/desktop/src/renderer/components/Markdown/CodeBlock.tsx,95,32.6,74.0,False
DERIVED-LIKELY,src/renderer/hooks/agent/usePresetAssistantInfo.ts,packages/desktop/src/renderer/hooks/agent/usePresetAssistantInfo.ts,184,32.6,58.0,False
DERIVED-HIGH,src/renderer/pages/team/components/TeamTabs.tsx,packages/desktop/src/renderer/pages/team/components/TeamTabs.tsx,126,32.5,71.9,False
DERIVED-HIGH,src/renderer/pages/team/hooks/useTeamSession.ts,packages/desktop/src/renderer/pages/team/hooks/useTeamSession.ts,37,32.4,68.3,False
DERIVED-LIKELY,src/renderer/pages/cron/ScheduledTasksPage/CreateTaskDialog.tsx,packages/desktop/src/renderer/pages/cron/ScheduledTasksPage/CreateTaskDialog.tsx,477,32.3,56.3,False
DERIVED-LIKELY,src/renderer/utils/emitter.ts,packages/desktop/src/renderer/utils/emitter.ts,62,32.3,47.5,False
DERIVED-LIKELY,src/renderer/pages/team/index.tsx,packages/desktop/src/renderer/pages/team/index.tsx,28,32.1,31.4,False
DERIVED-LIKELY,src/common/chat/chatLib.ts,packages/desktop/src/common/chat/chatLib.ts,351,31.9,46.4,False
DERIVED-LIKELY,src/renderer/pages/settings/AssistantSettings/AssistantListPanel.tsx,packages/desktop/src/renderer/pages/settings/AssistantSettings/AssistantListPanel.tsx,145,31.7,50.9,False
DERIVED-HIGH,src/common/api/OpenAIRotatingClient.ts,packages/desktop/src/common/api/OpenAIRotatingClient.ts,59,30.5,73.7,False
DERIVED-LIKELY,src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,40,30.0,58.8,False
DERIVED-LIKELY,src/renderer/pages/team/hooks/useSiderTeamBadges.ts,packages/desktop/src/renderer/pages/team/hooks/useSiderTeamBadges.ts,44,29.5,48.4,False
DERIVED-LIKELY,src/renderer/pages/settings/AssistantSettings/types.ts,packages/desktop/src/renderer/pages/settings/AssistantSettings/types.ts,17,29.4,35.9,False
DERIVED-LIKELY,src/renderer/services/i18n/i18n-keys.d.ts,packages/desktop/src/renderer/services/i18n/i18n-keys.d.ts,4746,29.3,40.2,False
DERIVED-LIKELY,src/process/utils/configureConsoleLog.ts,packages/desktop/src/process/utils/configureConsoleLog.ts,7,28.6,87.5,False
DERIVED-LIKELY,src/renderer/hooks/assistant/index.ts,packages/desktop/src/renderer/hooks/assistant/index.ts,7,28.6,28.6,False
DERIVED-LIKELY,src/renderer/hooks/file/useAutoPreviewOfficeFiles.ts,packages/desktop/src/renderer/hooks/file/useAutoPreviewOfficeFiles.ts,71,28.2,60.4,False
DERIVED-LIKELY,src/renderer/utils/platform.ts,packages/desktop/src/renderer/utils/platform.ts,47,27.7,45.2,False
DERIVED-LIKELY,src/renderer/pages/team/TeamPage.tsx,packages/desktop/src/renderer/pages/team/TeamPage.tsx,352,26.7,57.1,False
DERIVED-LIKELY,src/renderer/pages/conversation/components/ChatLayout/index.tsx,packages/desktop/src/renderer/pages/conversation/components/ChatLayout/index.tsx,161,26.7,46.9,False
DERIVED-LIKELY,src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,27,25.9,33.3,False
DERIVED-LIKELY,src/renderer/pages/team/components/TeamCreateModal.tsx,packages/desktop/src/renderer/pages/team/components/TeamCreateModal.tsx,121,25.6,50.6,False
DERIVED-LIKELY,src/common/config/storageKeys.ts,packages/desktop/src/common/config/storageKeys.ts,8,25.0,33.3,False
DERIVED-LIKELY,src/renderer/components/layout/Sider/SiderNav/index.ts,packages/desktop/src/renderer/components/layout/Sider/SiderNav/index.ts,12,25.0,25.0,False
DERIVED-LIKELY,src/renderer/pages/settings/components/SettingsPageWrapper.tsx,packages/desktop/src/renderer/pages/settings/components/SettingsPageWrapper.tsx,116,24.1,34.6,False
DERIVED-LIKELY,src/common/utils/urlValidation.ts,packages/desktop/src/common/utils/urlValidation.ts,50,24.0,47.2,False
DERIVED-LIKELY,src/renderer/components/layout/Router.tsx,packages/desktop/src/renderer/components/layout/Router.tsx,157,23.6,39.0,False
DERIVED-LIKELY,src/renderer/hooks/assistant/useAssistantList.ts,packages/desktop/src/renderer/hooks/assistant/useAssistantList.ts,39,23.1,48.8,False
DERIVED-LIKELY,src/renderer/pages/settings/AgentSettings/LocalAgents.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/LocalAgents.tsx,113,23.0,62.5,False
DERIVED-LIKELY,src/common/config/storage.ts,packages/desktop/src/common/config/storage.ts,236,22.9,38.1,False
DERIVED-LIKELY,src/renderer/pages/cron/components/CronJobManager.tsx,packages/desktop/src/renderer/pages/cron/components/CronJobManager.tsx,93,22.6,44.2,False
DERIVED-LIKELY,src/renderer/pages/team/components/TeamChatView.tsx,packages/desktop/src/renderer/pages/team/components/TeamChatView.tsx,77,22.1,63.3,False
DERIVED-LIKELY,src/renderer/pages/conversation/components/ChatConversation.tsx,packages/desktop/src/renderer/pages/conversation/components/ChatConversation.tsx,341,21.1,54.9,False
DERIVED-LIKELY,src/renderer/utils/file/fileTypes.ts,packages/desktop/src/renderer/utils/file/fileTypes.ts,5,20.0,100.0,False
REVIEW,src/process/bridge/systemSettingsBridge.ts,packages/desktop/src/process/bridge/systemSettingsBridge.ts,71,19.7,32.2,False
REVIEW,src/renderer/hooks/mcp/useMcpOAuth.ts,packages/desktop/src/renderer/hooks/mcp/useMcpOAuth.ts,97,19.6,44.4,False
REVIEW,src/renderer/pages/guid/hooks/useGuidSend.ts,packages/desktop/src/renderer/pages/guid/hooks/useGuidSend.ts,225,18.7,32.9,False
DERIVED-LIKELY,src/renderer/pages/conversation/Preview/fileUtils.ts,packages/desktop/src/renderer/pages/conversation/Preview/fileUtils.ts,33,18.2,68.0,False
REVIEW,src/renderer/pages/conversation/Messages/useAutoScroll.ts,packages/desktop/src/renderer/pages/conversation/Messages/useAutoScroll.ts,168,17.9,45.5,False
REVIEW,src/process/bridge/feedbackBridge.ts,packages/desktop/src/process/bridge/feedbackBridge.ts,29,17.2,44.4,False
REVIEW,src/renderer/pages/settings/AssistantSettings/assistantUtils.ts,packages/desktop/src/renderer/pages/settings/AssistantSettings/assistantUtils.ts,119,16.0,30.3,False
REVIEW,src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,packages/desktop/src/renderer/pages/conversation/Messages/acp/MessageAcpPermission.tsx,59,15.3,29.7,False
REVIEW,src/renderer/pages/guid/hooks/useGuidModelSelection.ts,packages/desktop/src/renderer/pages/guid/hooks/useGuidModelSelection.ts,153,15.0,26.0,False
REVIEW,src/process/utils/resetPasswordCLI.ts,packages/desktop/src/process/utils/resetPasswordCLI.ts,74,14.9,27.4,False
REVIEW,src/renderer/hooks/chat/useSendBoxDraft.ts,packages/desktop/src/renderer/hooks/chat/useSendBoxDraft.ts,143,14.7,28.8,False
REVIEW,src/renderer/pages/guid/GuidPage.tsx,packages/desktop/src/renderer/pages/guid/GuidPage.tsx,647,14.4,28.9,False
REVIEW,src/renderer/hooks/agent/useConfigModelListWithImage.ts,packages/desktop/src/renderer/hooks/agent/useConfigModelListWithImage.ts,29,13.8,14.3,False
DERIVED-LIKELY,src/renderer/pages/settings/AgentSettings/AgentCard.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/AgentCard.tsx,59,13.6,60.9,False
REVIEW,src/preload/main.ts,packages/desktop/src/preload/main.ts,114,13.2,22.5,False
REVIEW,src/renderer/hooks/mcp/useMcpServers.ts,packages/desktop/src/renderer/hooks/mcp/useMcpServers.ts,63,12.7,39.3,False
REVIEW,src/renderer/pages/guid/components/GuidModelSelector.tsx,packages/desktop/src/renderer/pages/guid/components/GuidModelSelector.tsx,240,12.1,30.7,False
REVIEW,src/process/resources/builtinMcp/constants.ts,packages/desktop/src/process/resources/builtinMcp/constants.ts,58,12.1,22.0,False
REVIEW,src/renderer/pages/conversation/platforms/acp/AcpChat.tsx,packages/desktop/src/renderer/pages/conversation/platforms/acp/AcpChat.tsx,75,12.0,22.0,False
REVIEW,src/renderer/utils/model/agentLogo.ts,packages/desktop/src/renderer/utils/model/agentLogo.ts,61,11.5,18.6,False
REVIEW,src/renderer/utils/model/agentTypes.ts,packages/desktop/src/renderer/utils/model/agentTypes.ts,9,11.1,38.1,False
REVIEW,src/renderer/pages/conversation/Messages/components/MessageToolGroupSummary.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageToolGroupSummary.tsx,110,10.9,40.8,False
REVIEW,src/process/utils/initStorage.ts,packages/desktop/src/process/utils/initStorage.ts,695,10.6,23.7,False
REVIEW,src/renderer/components/settings/SettingsModal/contents/ToolsModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/ToolsModalContent.tsx,488,10.2,25.0,False
REVIEW,src/renderer/hooks/mcp/useMcpServerCRUD.ts,packages/desktop/src/renderer/hooks/mcp/useMcpServerCRUD.ts,209,8.1,20.4,False
DIVERGED,src/common/adapter/ipcBridge.ts,packages/desktop/src/common/adapter/ipcBridge.ts,1150,7.6,21.2,False
DIVERGED,src/renderer/hooks/mcp/useMcpConnection.ts,packages/desktop/src/renderer/hooks/mcp/useMcpConnection.ts,263,7.2,26.3,False
DIVERGED,src/process/bridge/index.ts,packages/desktop/src/process/bridge/index.ts,176,6.8,7.4,False
DIVERGED,src/renderer/utils/file/messageFiles.ts,packages/desktop/src/renderer/utils/file/messageFiles.ts,19,5.3,24.0,False
DIVERGED,src/renderer/pages/guid/components/AssistantSelectionArea.tsx,packages/desktop/src/renderer/pages/guid/components/AssistantSelectionArea.tsx,168,4.2,15.4,False
DIVERGED,src/renderer/pages/guid/hooks/useCustomAgentsLoader.ts,packages/desktop/src/renderer/pages/guid/hooks/useCustomAgentsLoader.ts,53,3.8,16.7,False
DIVERGED,src/renderer/components/agent/AcpModelSelector.tsx,packages/desktop/src/renderer/components/agent/AcpModelSelector.tsx,260,3.5,22.1,False
DIVERGED,src/renderer/hooks/system/useTheme.ts,packages/desktop/src/renderer/hooks/system/useTheme.ts,68,1.5,15.7,False
DIVERGED,src/renderer/pages/settings/AgentSettings/index.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/index.tsx,140,0.7,2.2,False
DIVERGED,src/process/bridge/webuiBridge.ts,packages/desktop/src/process/bridge/webuiBridge.ts,168,0.6,14.3,False
DIVERGED,src/process/utils/initBridge.ts,packages/desktop/src/process/utils/initBridge.ts,206,0.5,0.9,False
DIVERGED,src/renderer/components/base/index.ts,packages/desktop/src/renderer/components/base/index.ts,11,0.0,29.4,False
DIVERGED,src/renderer/pages/guid/types.ts,packages/desktop/src/renderer/pages/guid/types.ts,10,0.0,13.0,False
DIVERGED,src/common/types/project.ts,packages/desktop/src/common/types/project.ts,3,0.0,10.0,False
DIVERGED,src/renderer/components/settings/SettingsModal/contents/feedbackModules.ts,packages/desktop/src/renderer/components/settings/SettingsModal/contents/feedbackModules.ts,36,0.0,4.0,False
DIVERGED,src/index.ts,packages/web-host/src/index.ts,598,0.0,0.5,False
DIVERGED,src/renderer/components/settings/UpdateModal.tsx,packages/desktop/src/renderer/components/settings/UpdateModal.tsx,267,0.0,0.0,False
