tier,file,upstream,our_lines,line_overlap,id_overlap,aionui_notice
DERIVED-HIGH,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderSection.tsx,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderSection.tsx,50,94.0,94.3,False
DERIVED-HIGH,tests/unit/feedbackBridge.test.ts,tests/unit/feedbackBridge.test.ts,33,93.9,100.0,False
DERIVED-HIGH,src/common/update/models/VersionInfo.ts,src/common/update/models/VersionInfo.ts,66,93.9,100.0,False
DERIVED-HIGH,src/process/worker/gemini.ts,src/process/worker/gemini.ts,33,93.9,96.0,False
DERIVED-HIGH,tests/unit/EditModeModal.dom.test.tsx,tests/unit/EditModeModal.dom.test.tsx,97,93.8,99.2,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/nanobot/NanobotSendBox.tsx,src/renderer/pages/conversation/platforms/nanobot/NanobotSendBox.tsx,192,93.8,98.9,False
DERIVED-HIGH,tests/unit/test_version_info.ts,tests/unit/test_version_info.ts,79,93.7,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/types.ts,src/process/agent/gemini/cli/types.ts,63,93.7,100.0,False
DERIVED-HIGH,src/process/agent/openclaw/OpenClawGatewayConnection.ts,src/process/agent/openclaw/OpenClawGatewayConnection.ts,207,93.7,99.4,False
DERIVED-HIGH,src/process/bridge/remoteAgentBridge.ts,src/process/bridge/remoteAgentBridge.ts,110,93.6,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewHistoryDropdown.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewHistoryDropdown.tsx,31,93.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/hooks/usePreviewHistory.ts,src/renderer/pages/conversation/Preview/hooks/usePreviewHistory.ts,62,93.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/SelectionReplyButton.tsx,src/renderer/pages/conversation/Messages/components/SelectionReplyButton.tsx,62,93.5,97.5,False
DERIVED-HIGH,src/process/team/mcp/team/teamMcpStdio.ts,src/process/team/mcp/team/teamMcpStdio.ts,93,93.5,95.7,False
DERIVED-HIGH,src/server.ts,src/server.ts,46,93.5,94.1,False
DERIVED-HIGH,src/renderer/components/Markdown/ShadowView.tsx,src/renderer/components/Markdown/ShadowView.tsx,91,93.4,100.0,False
DERIVED-HIGH,tests/unit/WorkspaceOpenButton.dom.test.tsx,tests/unit/WorkspaceOpenButton.dom.test.tsx,45,93.3,100.0,False
DERIVED-HIGH,tests/unit/process/team/teamMcpToolDescriptions.test.ts,tests/unit/process/team/teamMcpToolDescriptions.test.ts,15,93.3,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceSearch.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceSearch.ts,30,93.3,100.0,False
DERIVED-HIGH,src/process/team/mcpReadiness.ts,src/process/team/mcpReadiness.ts,15,93.3,100.0,False
DERIVED-HIGH,src/process/task/IpcAgentEventEmitter.ts,src/process/task/IpcAgentEventEmitter.ts,15,93.3,100.0,False
DERIVED-HIGH,src/renderer/hooks/ui/useResizableSplit.tsx,src/renderer/hooks/ui/useResizableSplit.tsx,103,93.2,100.0,False
DERIVED-HIGH,src/common/utils/presetAssistantResources.ts,src/common/utils/presetAssistantResources.ts,59,93.2,100.0,False
DERIVED-HIGH,tests/unit/acpTypesSkillsDirs.test.ts,tests/unit/acpTypesSkillsDirs.test.ts,59,93.2,97.7,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useBatchSelection.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useBatchSelection.ts,29,93.1,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,29,93.1,97.6,False
DERIVED-HIGH,src/process/extensions/resolvers/SettingsTabResolver.ts,src/process/extensions/resolvers/SettingsTabResolver.ts,72,93.1,95.6,False
DERIVED-HIGH,src/process/bridge/feedbackBridge.ts,src/process/bridge/feedbackBridge.ts,29,93.1,92.6,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/McpToolDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/McpToolDisplay.tsx,43,93.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/config.ts,src/process/agent/gemini/cli/config.ts,171,93.0,98.3,False
DERIVED-HIGH,src/process/utils/webuiConfig.ts,src/process/utils/webuiConfig.ts,57,93.0,93.5,False
DERIVED-HIGH,tests/unit/process/conversationToolConfig.test.ts,tests/unit/process/conversationToolConfig.test.ts,28,92.9,97.4,False
DERIVED-HIGH,src/renderer/components/media/LocalImageView.tsx,src/renderer/components/media/LocalImageView.tsx,28,92.9,93.1,False
DERIVED-HIGH,src/renderer/pages/settings/AssistantSettings/AddSkillsModal.tsx,src/renderer/pages/settings/AssistantSettings/AddSkillsModal.tsx,69,92.8,97.6,False
DERIVED-HIGH,src/common/api/OpenAI2AnthropicConverter.ts,src/common/api/OpenAI2AnthropicConverter.ts,96,92.7,96.4,False
DERIVED-HIGH,src/renderer/hooks/file/useWorkspaceSelector.ts,src/renderer/hooks/file/useWorkspaceSelector.ts,27,92.6,100.0,False
DERIVED-HIGH,src/renderer/hooks/file/useDirectorySelection.tsx,src/renderer/hooks/file/useDirectorySelection.tsx,27,92.6,100.0,False
DERIVED-HIGH,src/common/types/codex/utils/permissionUtils.ts,src/common/types/codex/utils/permissionUtils.ts,54,92.6,100.0,False
DERIVED-HIGH,tests/integration/bundled-bun-packaged.test.ts,tests/integration/bundled-bun-packaged.test.ts,81,92.6,98.6,False
DERIVED-HIGH,tests/unit/mainWindowLifecycle.test.ts,tests/unit/mainWindowLifecycle.test.ts,40,92.5,100.0,False
DERIVED-HIGH,tests/unit/teamGuideWhitelist.test.ts,tests/unit/teamGuideWhitelist.test.ts,53,92.5,100.0,False
DERIVED-HIGH,tests/unit/webuiServiceWorker.test.ts,tests/unit/webuiServiceWorker.test.ts,53,92.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/SkillRuleGenerator.tsx,src/renderer/pages/conversation/components/SkillRuleGenerator.tsx,134,92.5,99.4,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ChatHistory.tsx,src/renderer/pages/conversation/components/ChatHistory.tsx,120,92.5,96.1,False
DERIVED-HIGH,src/renderer/hooks/file/useConversationExport.tsx,src/renderer/hooks/file/useConversationExport.tsx,132,92.4,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/oauthTokenManager.ts,src/process/agent/gemini/cli/oauthTokenManager.ts,118,92.4,100.0,False
DERIVED-HIGH,tests/unit/tcpHelpers.test.ts,tests/unit/tcpHelpers.test.ts,52,92.3,100.0,False
DERIVED-HIGH,tests/unit/renderer/conversationCommandQueue.drag.dom.test.tsx,tests/unit/renderer/conversationCommandQueue.drag.dom.test.tsx,65,92.3,100.0,False
DERIVED-HIGH,tests/unit/renderer/hooks/useSendBoxDraft.dom.test.ts,tests/unit/renderer/hooks/useSendBoxDraft.dom.test.ts,13,92.3,100.0,False
DERIVED-HIGH,src/renderer/pages/guid/hooks/useTypewriterPlaceholder.ts,src/renderer/pages/guid/hooks/useTypewriterPlaceholder.ts,13,92.3,100.0,False
DERIVED-HIGH,src/process/bridge/__tests__/webuiQR.test.ts,src/process/bridge/__tests__/webuiQR.test.ts,26,92.3,100.0,False
DERIVED-HIGH,src/process/channels/actions/ChatActions.ts,src/process/channels/actions/ChatActions.ts,52,92.3,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/ToolsSettings/McpAgentStatusDisplay.tsx,src/renderer/pages/settings/ToolsSettings/McpAgentStatusDisplay.tsx,39,92.3,95.0,False
DERIVED-HIGH,src/renderer/hooks/assistant/useAssistantList.ts,src/renderer/hooks/assistant/useAssistantList.ts,39,92.3,93.0,False
DERIVED-HIGH,src/process/worker/fork/ForkTask.ts,src/process/worker/fork/ForkTask.ts,51,92.2,100.0,False
DERIVED-HIGH,tests/unit/geminiConversationBridge.test.ts,tests/unit/geminiConversationBridge.test.ts,38,92.1,100.0,False
DERIVED-HIGH,src/renderer/components/workspace/WorkspaceFolderSelect.tsx,src/renderer/components/workspace/WorkspaceFolderSelect.tsx,101,92.1,97.6,False
DERIVED-HIGH,src/renderer/pages/guid/components/GuidInputCard.tsx,src/renderer/pages/guid/components/GuidInputCard.tsx,63,92.1,95.3,False
DERIVED-HIGH,src/common/utils/buildAgentConversationParams.ts,src/common/utils/buildAgentConversationParams.ts,38,92.1,90.5,False
DERIVED-HIGH,src/renderer/utils/ui/HOC.tsx,src/renderer/utils/ui/HOC.tsx,25,92.0,100.0,False
DERIVED-HIGH,tests/unit/ConversationSearchPopover.dom.test.tsx,tests/unit/ConversationSearchPopover.dom.test.tsx,88,92.0,99.2,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationTitleMinimap/index.tsx,src/renderer/pages/conversation/components/ConversationTitleMinimap/index.tsx,88,92.0,99.2,False
DERIVED-HIGH,tests/unit/process/acp/errors/errorExtract.test.ts,tests/unit/process/acp/errors/errorExtract.test.ts,37,91.9,100.0,False
DERIVED-HIGH,tests/unit/FileChangeList.dom.test.tsx,tests/unit/FileChangeList.dom.test.tsx,37,91.9,98.7,False
DERIVED-HIGH,src/process/channels/utils/channelSendProtocol.ts,src/process/channels/utils/channelSendProtocol.ts,86,91.9,98.6,False
DERIVED-HIGH,tests/e2e/helpers/conversation.ts,tests/e2e/helpers/conversation.ts,85,91.8,100.0,False
DERIVED-HIGH,src/process/team/prompts/teamGuidePrompt.ts,src/process/team/prompts/teamGuidePrompt.ts,49,91.8,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/components/AddModelModal.tsx,src/renderer/pages/settings/components/AddModelModal.tsx,61,91.8,98.6,False
DERIVED-HIGH,src/process/extensions/sandbox/sandbox.ts,src/process/extensions/sandbox/sandbox.ts,110,91.8,96.9,False
DERIVED-HIGH,src/renderer/utils/chat/latexDelimiters.ts,src/renderer/utils/chat/latexDelimiters.ts,12,91.7,100.0,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,24,91.7,97.4,False
DERIVED-HIGH,tests/unit/RemoteAgentManagement.dom.test.tsx,tests/unit/RemoteAgentManagement.dom.test.tsx,71,91.5,100.0,False
DERIVED-HIGH,tests/unit/webserver/authRoutesLogin.test.ts,tests/unit/webserver/authRoutesLogin.test.ts,71,91.5,100.0,False
DERIVED-HIGH,src/process/webserver/auth/middleware/TokenMiddleware.ts,src/process/webserver/auth/middleware/TokenMiddleware.ts,59,91.5,100.0,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/GeminiModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/GeminiModalContent.tsx,118,91.5,99.1,False
DERIVED-HIGH,src/process/bridge/services/ConversationSideQuestionService.ts,src/process/bridge/services/ConversationSideQuestionService.ts,105,91.4,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/errorParsing.ts,src/process/agent/gemini/cli/errorParsing.ts,70,91.4,100.0,False
DERIVED-HIGH,tests/unit/chat/exportHelpers.test.ts,tests/unit/chat/exportHelpers.test.ts,46,91.3,100.0,False
DERIVED-HIGH,src/process/extensions/sandbox/ExtensionStorage.ts,src/process/extensions/sandbox/ExtensionStorage.ts,46,91.3,100.0,False
DERIVED-HIGH,tests/unit/team-agentSelectUtils.test.ts,tests/unit/team-agentSelectUtils.test.ts,114,91.2,100.0,False
DERIVED-HIGH,tests/unit/baseAgentManagerStop.test.ts,tests/unit/baseAgentManagerStop.test.ts,34,91.2,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,34,91.2,97.4,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,217,91.2,96.8,False
DERIVED-HIGH,src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,45,91.1,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/streamResilience.ts,src/process/agent/gemini/cli/streamResilience.ts,112,91.1,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/SkillSuggestCard.tsx,src/renderer/pages/conversation/Messages/components/SkillSuggestCard.tsx,45,91.1,94.9,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/openclaw/StarOfficeMonitorCard.tsx,src/renderer/pages/conversation/platforms/openclaw/StarOfficeMonitorCard.tsx,234,91.0,99.0,False
DERIVED-HIGH,tests/unit/feedbackModules.test.ts,tests/unit/feedbackModules.test.ts,22,90.9,100.0,False
DERIVED-HIGH,tests/unit/team-teamEventBus.test.ts,tests/unit/team-teamEventBus.test.ts,44,90.9,100.0,False
DERIVED-HIGH,src/renderer/components/media/Diff2Html.tsx,src/renderer/components/media/Diff2Html.tsx,88,90.9,95.3,False
DERIVED-HIGH,src/process/webserver/routes/staticRoutes.ts,src/process/webserver/routes/staticRoutes.ts,66,90.9,88.4,False
DERIVED-HIGH,tests/bench/database.bench.bun.ts,tests/bench/database.bench.bun.ts,129,90.7,100.0,False
DERIVED-HIGH,tests/unit/acpPendingConfigOptions.test.ts,tests/unit/acpPendingConfigOptions.test.ts,97,90.7,100.0,False
DERIVED-HIGH,src/renderer/hooks/context/AuthContext.tsx,src/renderer/hooks/context/AuthContext.tsx,86,90.7,100.0,False
DERIVED-HIGH,src/process/bridge/bedrockBridge.ts,src/process/bridge/bedrockBridge.ts,43,90.7,100.0,False
DERIVED-HIGH,src/process/acp/compat/typeBridge.ts,src/process/acp/compat/typeBridge.ts,129,90.7,95.0,False
DERIVED-HIGH,tests/unit/sentry.test.ts,tests/unit/sentry.test.ts,32,90.6,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/hooks/useScrollSyncHelpers.ts,src/renderer/pages/conversation/Preview/hooks/useScrollSyncHelpers.ts,53,90.6,100.0,False
DERIVED-HIGH,tests/e2e/specs/ext-no-extensions.e2e.ts,tests/e2e/specs/ext-no-extensions.e2e.ts,64,90.6,91.9,False
DERIVED-HIGH,src/renderer/hooks/mcp/messageQueue.ts,src/renderer/hooks/mcp/messageQueue.ts,21,90.5,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/WebuiResolver.ts,src/process/extensions/resolvers/WebuiResolver.ts,84,90.5,100.0,False
DERIVED-HIGH,src/process/services/cron/CronStore.ts,src/process/services/cron/CronStore.ts,126,90.5,100.0,False
DERIVED-HIGH,tests/unit/renderer/conversation/Messages/components/MessageThinking.dom.test.tsx,tests/unit/renderer/conversation/Messages/components/MessageThinking.dom.test.tsx,42,90.5,96.4,False
DERIVED-HIGH,src/process/utils/resetPasswordCLI.ts,src/process/utils/resetPasswordCLI.ts,74,90.5,95.9,False
DERIVED-HIGH,src/common/adapter/browser.ts,src/common/adapter/browser.ts,73,90.4,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/AssistantSettings/SkillConfirmModals.tsx,src/renderer/pages/settings/AssistantSettings/SkillConfirmModals.tsx,62,90.3,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/BaseToolCallDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/BaseToolCallDisplay.tsx,31,90.3,100.0,False
DERIVED-HIGH,src/process/webserver/directoryApi.ts,src/process/webserver/directoryApi.ts,124,90.3,99.1,False
DERIVED-HIGH,src/renderer/components/Markdown/index.tsx,src/renderer/components/Markdown/index.tsx,72,90.3,94.7,False
DERIVED-HIGH,src/renderer/components/settings/DirectorySelectionModal.tsx,src/renderer/components/settings/DirectorySelectionModal.tsx,72,90.3,94.6,False
DERIVED-HIGH,tests/unit/actionExecutor-helpers.test.ts,tests/unit/actionExecutor-helpers.test.ts,153,90.2,100.0,False
DERIVED-HIGH,src/process/acp/errors/AcpError.ts,src/process/acp/errors/AcpError.ts,41,90.2,100.0,False
DERIVED-HIGH,scripts/benchmark-startup.ts,scripts/benchmark-startup.ts,328,90.2,98.0,False
DERIVED-HIGH,tests/unit/renderer/team/TeamAgentIdentity.dom.test.tsx,tests/unit/renderer/team/TeamAgentIdentity.dom.test.tsx,41,90.2,93.0,False
DERIVED-HIGH,src/renderer/pages/team/components/TeamCreateModal.tsx,src/renderer/pages/team/components/TeamCreateModal.tsx,121,90.1,98.2,False
DERIVED-HIGH,tests/unit/useFileChanges.dom.test.ts,tests/unit/useFileChanges.dom.test.ts,50,90.0,100.0,False
DERIVED-HIGH,tests/unit/bridge/useAutoPreviewOfficeFilesEnabled.test.ts,tests/unit/bridge/useAutoPreviewOfficeFilesEnabled.test.ts,20,90.0,100.0,False
DERIVED-HIGH,src/renderer/utils/theme/customCssProcessor.ts,src/renderer/utils/theme/customCssProcessor.ts,20,90.0,100.0,False
DERIVED-HIGH,tests/unit/process/utils/resetPasswordCLI.test.ts,tests/unit/process/utils/resetPasswordCLI.test.ts,40,90.0,97.9,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,40,90.0,94.1,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,20,90.0,91.7,False
DERIVED-HIGH,src/process/task/BaseAgentManager.ts,src/process/task/BaseAgentManager.ts,40,90.0,91.1,False
DERIVED-HIGH,src/renderer/pages/settings/components/EditModeModal.tsx,src/renderer/pages/settings/components/EditModeModal.tsx,188,89.9,98.3,False
DERIVED-HIGH,tests/unit/taskBridge.test.ts,tests/unit/taskBridge.test.ts,49,89.8,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/components/PasteConfirmModal.tsx,src/renderer/pages/conversation/Workspace/components/PasteConfirmModal.tsx,59,89.8,98.2,False
DERIVED-HIGH,tests/e2e/specs/team-agent-lifecycle.e2e.ts,tests/e2e/specs/team-agent-lifecycle.e2e.ts,58,89.7,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,165,89.7,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceDragImport.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceDragImport.ts,97,89.7,97.7,False
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,87,89.7,97.2,False
DERIVED-HIGH,tests/e2e/helpers/assistantSettings.ts,tests/e2e/helpers/assistantSettings.ts,78,89.7,95.5,False
DERIVED-HIGH,tests/unit/formatMessageTime.test.ts,tests/unit/formatMessageTime.test.ts,29,89.7,88.0,False
DERIVED-HIGH,tests/unit/uploadErrorPaths.dom.test.tsx,tests/unit/uploadErrorPaths.dom.test.tsx,57,89.5,100.0,False
DERIVED-HIGH,tests/unit/platform/platformRegistry.test.ts,tests/unit/platform/platformRegistry.test.ts,19,89.5,100.0,False
DERIVED-HIGH,src/renderer/pages/team/hooks/TeamPermissionContext.tsx,src/renderer/pages/team/hooks/TeamPermissionContext.tsx,19,89.5,100.0,False
DERIVED-HIGH,tests/unit/team-Mailbox.test.ts,tests/unit/team-Mailbox.test.ts,85,89.4,100.0,False
DERIVED-HIGH,src/renderer/components/chat/SpeechInputButton.tsx,src/renderer/components/chat/SpeechInputButton.tsx,104,89.4,93.2,False
DERIVED-HIGH,src/process/services/cron/cronSkillFile.ts,src/process/services/cron/cronSkillFile.ts,75,89.3,100.0,False
DERIVED-HIGH,src/process/extensions/hub/HubIndexManager.ts,src/process/extensions/hub/HubIndexManager.ts,56,89.3,96.2,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/components/WorkspaceDialogs.tsx,src/renderer/pages/conversation/Workspace/components/WorkspaceDialogs.tsx,37,89.2,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationTitleMinimap/useMinimapPanel.ts,src/renderer/pages/conversation/components/ConversationTitleMinimap/useMinimapPanel.ts,183,89.1,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,55,89.1,98.2,False
DERIVED-HIGH,tests/unit/apiRoutesUploadWorkspace.test.ts,tests/unit/apiRoutesUploadWorkspace.test.ts,27,88.9,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/utils/dependencyResolver.ts,src/process/extensions/resolvers/utils/dependencyResolver.ts,81,88.9,100.0,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,27,88.9,97.2,False
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,63,88.9,95.3,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useWorkspaceExpansionState.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useWorkspaceExpansionState.ts,27,88.9,93.3,False
DERIVED-HIGH,src/common/utils/appConfig.ts,src/common/utils/appConfig.ts,9,88.9,87.5,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/img-gen.ts,src/process/agent/gemini/cli/tools/img-gen.ts,107,88.8,98.6,False
DERIVED-HIGH,tests/unit/chat/conversationExport.test.ts,tests/unit/chat/conversationExport.test.ts,53,88.7,100.0,False
DERIVED-HIGH,tests/e2e/specs/guid-mode-to-conversation.e2e.ts,tests/e2e/specs/guid-mode-to-conversation.e2e.ts,53,88.7,100.0,False
DERIVED-HIGH,src/renderer/hooks/file/useAutoPreviewOfficeFiles.ts,src/renderer/hooks/file/useAutoPreviewOfficeFiles.ts,71,88.7,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/web-search.ts,src/process/agent/gemini/cli/tools/web-search.ts,70,88.6,98.9,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/components/WorkspaceToolbar.tsx,src/renderer/pages/conversation/Workspace/components/WorkspaceToolbar.tsx,79,88.6,96.0,False
DERIVED-HIGH,src/renderer/pages/settings/AssistantSettings/AddCustomPathModal.tsx,src/renderer/pages/settings/AssistantSettings/AddCustomPathModal.tsx,35,88.6,94.5,False
DERIVED-HIGH,tests/unit/skillSuggestParser.test.ts,tests/unit/skillSuggestParser.test.ts,78,88.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/utils/sortOrderHelpers.ts,src/renderer/pages/conversation/GroupedHistory/utils/sortOrderHelpers.ts,26,88.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useConversations.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useConversations.ts,52,88.5,98.0,False
DERIVED-HIGH,src/process/agent/nanobot/NanobotConnection.ts,src/process/agent/nanobot/NanobotConnection.ts,43,88.4,96.3,False
DERIVED-HIGH,src/renderer/components/Markdown/CodeBlock.tsx,src/renderer/components/Markdown/CodeBlock.tsx,95,88.4,95.1,False
DERIVED-HIGH,src/process/channels/plugins/weixin/WeixinTyping.ts,src/process/channels/plugins/weixin/WeixinTyping.ts,103,88.3,100.0,False
DERIVED-HIGH,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderItem.tsx,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderItem.tsx,205,88.3,96.9,False
DERIVED-HIGH,tests/unit/useGeminiMessage.dom.test.ts,tests/unit/useGeminiMessage.dom.test.ts,102,88.2,100.0,False
DERIVED-HIGH,tests/unit/geminiAgentManagerThinking.test.ts,tests/unit/geminiAgentManagerThinking.test.ts,153,88.2,100.0,False
DERIVED-HIGH,tests/unit/process/acp/infra/NdjsonTransport.test.ts,tests/unit/process/acp/infra/NdjsonTransport.test.ts,17,88.2,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,186,88.2,96.2,False
DERIVED-HIGH,src/renderer/hooks/system/useSpeechInput.ts,src/renderer/hooks/system/useSpeechInput.ts,203,88.2,90.6,False
DERIVED-HIGH,src/process/services/database/IConversationRepository.ts,src/process/services/database/IConversationRepository.ts,17,88.2,90.0,False
DERIVED-HIGH,tests/unit/OfficeDocViewer.dom.test.tsx,tests/unit/OfficeDocViewer.dom.test.tsx,59,88.1,100.0,False
DERIVED-HIGH,tests/unit/renderer/ConversationRow.dom.test.tsx,tests/unit/renderer/ConversationRow.dom.test.tsx,59,88.1,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/atCommandProcessor.ts,src/process/agent/gemini/cli/atCommandProcessor.ts,226,88.1,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/conversation-tool-config.ts,src/process/agent/gemini/cli/tools/conversation-tool-config.ts,67,88.1,98.6,False
DERIVED-HIGH,tests/unit/renderer/GuidActionRow.dom.test.tsx,tests/unit/renderer/GuidActionRow.dom.test.tsx,84,88.1,98.3,False
DERIVED-HIGH,tests/unit/renderer/components/MessageText.dom.test.tsx,tests/unit/renderer/components/MessageText.dom.test.tsx,67,88.1,90.8,False
DERIVED-HIGH,src/process/webserver/middleware/csrfClient.ts,src/process/webserver/middleware/csrfClient.ts,50,88.0,100.0,False
DERIVED-HIGH,src/renderer/components/chat/CommandQueuePanel.tsx,src/renderer/components/chat/CommandQueuePanel.tsx,150,88.0,97.5,False
DERIVED-HIGH,src/renderer/hooks/agent/usePresetAssistantInfo.ts,src/renderer/hooks/agent/usePresetAssistantInfo.ts,184,88.0,96.4,False
DERIVED-HIGH,src/renderer/components/layout/WindowControls.tsx,src/renderer/components/layout/WindowControls.tsx,33,87.9,97.0,False
DERIVED-HIGH,tests/unit/databaseBridge.test.ts,tests/unit/databaseBridge.test.ts,98,87.8,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewConfirmModals.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewConfirmModals.tsx,41,87.8,100.0,False
DERIVED-HIGH,tests/unit/builtinSkillsSync.test.ts,tests/unit/builtinSkillsSync.test.ts,98,87.8,98.4,False
DERIVED-HIGH,src/process/acp/types.ts,src/process/acp/types.ts,90,87.8,96.8,False
DERIVED-HIGH,src/process/agent/openclaw/deviceAuthStore.ts,src/process/agent/openclaw/deviceAuthStore.ts,57,87.7,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/components/AddPlatformModal.tsx,src/renderer/pages/settings/components/AddPlatformModal.tsx,293,87.7,97.9,False
DERIVED-HIGH,tests/unit/browserAdapterReconnect.test.ts,tests/unit/browserAdapterReconnect.test.ts,48,87.5,100.0,False
DERIVED-HIGH,tests/unit/renderer/useGeminiInitialMessage.dom.test.tsx,tests/unit/renderer/useGeminiInitialMessage.dom.test.tsx,88,87.5,100.0,False
DERIVED-HIGH,tests/e2e/specs/ext-lifecycle.e2e.ts,tests/e2e/specs/ext-lifecycle.e2e.ts,48,87.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/hooks/usePreviewKeyboardShortcuts.ts,src/renderer/pages/conversation/Preview/hooks/usePreviewKeyboardShortcuts.ts,8,87.5,100.0,False
